step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
13654,5b830573-f51a-43dc-a9bc-d10fed24e59e,TRANSFER,416.9,558.4,141.49,199.04,615.94,0
9708,a7d7d6db-b2b1-483c-9769-93d52c42b47f,PAYMENT,814.4,927.66,113.26,1570.83,2385.23,0
6941,2b9433c9-2acb-49c9-9eb7-1924d3335bfe,CASH_OUT,1119.3,1128.34,9.04,2242.18,3361.47,0
9612,e27dd435-3a2a-4d94-b13c-b0c9533ec185,TRANSFER,1927.68,1989.69,62.0,483.1,2410.78,0
18977,f412d87c-12c8-44e9-862f-ae2bd047313b,CASH_OUT,26.49,103.51,77.02,1668.59,1695.08,0
16367,79d4b1ce-0e37-4dfe-bb63-1a4df39194c3,TRANSFER,800.06,862.21,62.15,1773.97,2574.03,0
5115,6b9e1e4d-0355-4c91-bc50-a106240325df,CASH_OUT,778.66,850.74,72.07,7154.95,7933.61,0
15636,0c4eab13-4e35-417a-bb20-a0cf282bdce6,CASH_OUT,308.49,314.3,5.81,153.52,462.01,0
12901,5bc633ce-ea58-474a-aa03-b6951cd1eec2,PAYMENT,815.47,852.91,37.44,1172.01,1987.48,0
11966,f50c9cac-8d30-4f75-b904-e580a28c2da4,CASH_OUT,137.66,166.45,28.8,4078.93,4216.59,0
4876,70f1091b-9eea-4aea-8355-1321b78d9ea8,PAYMENT,1763.71,1858.8,95.09,2116.9,3880.61,0
11234,76facc23-390d-4ecd-8b3f-73b20c7be10e,TRANSFER,1470.26,1481.24,10.98,2407.05,3877.31,0
19970,f1dc0b09-12aa-4e8d-8bab-ee838ad28ca3,TRANSFER,1398.38,1588.49,190.11,1184.5,2582.88,0
19597,60cb2ccb-d2f4-436c-afd6-b47d22a7debe,TRANSFER,2941.42,3195.61,254.19,3322.26,6263.68,0
6349,20d8a0ca-9442-4af4-9f47-5a74376bc6cb,PAYMENT,593.1,611.49,18.39,1800.23,2393.33,0
3948,c0d05e2a-b407-498d-8eba-717e48c89309,TRANSFER,529.62,752.6,222.98,232.3,761.91,0
15356,bc971988-fee8-4c9e-91bd-5833e8184ceb,TRANSFER,211.13,311.56,100.43,4341.57,4552.7,0
1200,f67ec36c-a19c-4790-a5d7-c8c805fbdf87,TRANSFER,734.5,751.46,16.96,1602.22,2336.72,0
17590,e3bb0e36-00ce-40c9-af7c-05a64fdb9414,TRANSFER,100.34,145.58,45.24,3709.13,3809.47,0
6906,e5fb987f-3861-49b0-984f-2aa5c19fd8b0,CASH_OUT,78.87,117.06,38.19,2160.71,2239.58,0
1464,44dbd34d-ea1c-4f01-96f2-dd93d0495fb4,CASH_OUT,1071.12,1291.42,220.3,2471.13,3542.24,0
10233,7561a98d-eb02-4ac6-ace4-07ce1e52496e,TRANSFER,303.77,458.64,154.88,2944.07,3247.83,0
2572,c7709bbc-5808-4f94-8bcc-87d804d0d5f1,TRANSFER,1097.16,1283.68,186.52,343.34,1440.5,0
17700,8e1a7934-5bf8-4608-b7da-9d0db9f5840f,CASH_IN,570.85,610.76,39.9,646.42,1217.27,0
7223,f91546b3-e644-4486-905e-9dbe0def0c0b,TRANSFER,444.0,634.9,190.89,1241.14,1685.14,0
12623,474f7bb2-884a-42f8-92d2-cf118fbb48af,TRANSFER,405.38,483.99,78.61,3507.35,3912.73,0
18270,d90b24ad-7969-44f3-9013-b9f4fb96bb88,CASH_OUT,7.25,11.39,4.14,1041.7,1048.96,0
18897,bf47547c-b5dd-4486-b07a-241f2fffde93,TRANSFER,2550.37,2647.83,97.46,93.38,2643.75,0
12601,f50de825-7119-4f62-8e24-cf802c305190,CASH_OUT,1998.06,2044.23,46.17,415.79,2413.85,0
14660,7e61819b-ba90-4632-b3d7-6df0d5dd48ca,CASH_OUT,3844.46,3884.2,39.75,2145.49,5989.95,0
11892,c0c9d296-dd78-4b79-965f-2a0228665fb6,TRANSFER,981.75,996.93,15.18,358.58,1340.33,0
17637,bf5b6a6b-c3ba-4998-9a69-08dce0b22e15,TRANSFER,1698.37,1724.94,26.57,1608.88,3307.26,0
5255,3d26e687-6b3a-4052-986a-1f48c6fb0fce,CASH_OUT,3503.62,3529.55,25.93,2368.19,5871.81,0
659,82d02128-9c38-4a39-9062-ccb45cef8765,CASH_OUT,359.4,389.54,30.14,367.53,726.93,0
10344,072f1149-7a77-4b47-82cb-e4abdbf0f497,TRANSFER,472.33,475.07,2.74,2381.18,2853.51,0
5931,fd59a1d6-4452-4b40-b62d-1a4e606e5f99,CASH_IN,584.75,728.88,144.14,1014.45,1599.19,0
14127,2f176fb0-34f2-4417-b788-69959f03e6dc,CASH_OUT,430.28,451.47,21.19,3148.59,3578.87,0
14582,92f1f4c7-1ad0-4d4d-b4be-fb5720ccaaf6,TRANSFER,507.79,535.26,27.47,5682.96,6190.75,0
14480,1a2c6b70-0aca-4391-aa96-db3ced8563d6,CASH_OUT,79.63,206.81,127.19,477.01,556.64,0
19197,7a487319-683f-42bf-8868-43096de12ae9,CASH_OUT,527.94,555.01,27.07,793.39,1321.34,0
6623,881db10f-c387-4f43-bb62-ca690cb1b99c,CASH_OUT,44.36,91.97,47.61,2009.71,2054.07,0
22,605768ac-0cbb-4876-9cfc-b2f05f48a0e2,CASH_OUT,100.13,183.4,83.27,3198.75,3298.89,0
5245,5a5ae0e2-dfe3-4b29-9682-2048a0c08368,DEBIT,199.59,252.63,53.04,2951.58,3151.18,0
11395,93676caa-07bf-452d-af03-f99114dc48ed,TRANSFER,255.75,276.6,20.85,5963.22,6218.98,0
15707,4eca23dc-e5c6-4805-a629-152c33f809c0,CASH_OUT,1174.84,1220.89,46.05,1446.11,2620.96,0
14662,05a89808-1bda-41dc-91bb-5bb518a7ca9d,CASH_OUT,3862.82,3924.21,61.39,914.08,4776.9,0
18413,8dd865af-ebb8-46bf-8ac9-e9dc6c9242a7,TRANSFER,3049.56,3229.69,180.13,410.43,3459.99,0
19006,dbcd80d1-637e-4e97-ad4c-e91319828e88,CASH_OUT,2464.3,2490.19,25.89,121.52,2585.81,0
16294,003679af-5761-4ac9-b6c6-cff5ead53867,TRANSFER,231.47,361.54,130.08,4575.16,4806.62,0
11754,605a8860-85c8-4d3b-9ceb-bbc18f3dc5d6,DEBIT,57.59,167.12,109.52,4716.57,4774.16,0
7946,a0642a23-111f-45b6-b731-4acdb99ada5b,TRANSFER,530.65,536.17,5.52,2024.03,2554.68,0
17494,622ec7de-01e5-427c-b390-b9eb4bc1da02,TRANSFER,151.33,285.69,134.36,749.26,900.59,0
18280,27306f3c-2658-4c7d-8191-359459f548f9,CASH_OUT,3423.38,3437.09,13.71,624.24,4047.62,0
15589,dd54c8cd-840a-4e34-82bf-6316a22ff51d,DEBIT,432.29,483.6,51.32,5614.4,6046.68,0
11738,12d077fa-15f9-4b1d-838e-780f3f14c9ff,TRANSFER,555.61,578.73,23.12,2186.14,2741.76,0
4268,f558f83c-07d4-404d-8682-d4d3707ceafa,CASH_IN,2267.21,2297.74,30.54,1997.06,4264.27,0
2619,8c0d0fd4-efa6-4e3d-a45b-42a903f2f7fa,TRANSFER,2611.46,2729.3,117.84,1239.07,3850.53,0
21,94ab1d4b-8e45-4dbf-a774-ee4245432e8e,TRANSFER,367.34,547.88,180.55,1679.01,2046.34,0
3058,ae8dd6a7-66f1-4412-9781-da95023326ec,TRANSFER,446.62,558.97,112.35,1568.07,2014.69,0
17135,90293b5d-6c9f-4b34-8cbd-954592b58076,TRANSFER,2948.01,2986.48,38.47,2549.34,5497.35,0
18496,857d4b30-3b0f-4dce-9c03-4a6067f02668,TRANSFER,460.56,590.66,130.1,1782.23,2242.79,0
14013,48063c73-840e-4320-9088-f13c4a71eff3,TRANSFER,710.23,892.17,181.95,449.96,1160.18,0
14830,4804cabd-90a8-4113-8659-63bd8f8d75c5,TRANSFER,1188.29,1263.15,74.86,694.69,1882.99,0
1755,4249370b-c4d4-41c1-9c4b-235803f3dde3,TRANSFER,3880.88,3901.75,20.87,5441.49,9322.37,0
12528,b100ef7f-05db-4df1-9290-0116b9793a82,TRANSFER,826.89,878.12,51.23,6013.81,6840.7,0
10102,1803700e-1da6-45b4-aa8c-2a3dd19b9b30,CASH_OUT,410.53,411.48,0.95,3663.72,4074.25,0
5116,378efef6-7f70-4368-b51b-9b9c656ba8bd,CASH_IN,228.92,231.69,2.77,161.1,390.02,0
11502,924acba2-d087-481e-b079-b23a6afd2730,TRANSFER,367.39,402.45,35.06,10080.61,10448.0,0
14100,55f0899f-ed75-4c41-bad5-a5812f526f1e,CASH_OUT,1797.58,1861.08,63.5,1004.31,2801.89,0
754,ec2e69c4-44cd-40db-8735-0fbdb77e46ba,CASH_OUT,1169.66,1229.08,59.42,80.47,1250.13,0
17238,7f08dbb8-e11d-4e69-b114-c2fda3b2d253,TRANSFER,362.02,404.1,42.08,1499.81,1861.83,0
15482,06d22947-b682-4fc7-9e60-18d9743a77b2,TRANSFER,102.11,295.28,193.17,418.57,520.68,0
16446,eb06102d-1d70-45aa-9589-c2adca3bff1d,CASH_OUT,54.1,70.26,16.16,3267.1,3321.2,0
3381,1d426292-e1d2-4aae-9fae-9d0a9e31484a,TRANSFER,2411.24,2542.98,131.73,2884.64,5295.88,0
10458,5511aabe-4c26-4427-bd54-31fbdc48ba8e,TRANSFER,1304.77,1376.02,71.26,3456.83,4761.6,0
8722,f1109b31-e807-4c1a-89f7-60fb5c4fb598,CASH_OUT,1180.88,1193.08,12.19,779.82,1960.7,0
2661,be959159-0c7f-4c45-9533-f6d0dd54169c,TRANSFER,1.42,31.52,30.1,680.69,682.12,0
743,8ee05932-1dfc-4721-8f86-d788d6d3e087,TRANSFER,731.32,761.34,30.02,4104.89,4836.2,0
16118,b8f5ca7b-4fdb-4a23-97c2-e1ec7e70a2f8,TRANSFER,18.39,76.17,57.78,772.14,790.53,0
4002,e6329329-47b0-49ef-b66f-534a3e15258b,CASH_OUT,2374.41,2509.14,134.73,492.03,2866.44,0
9500,b6dfabd8-9144-4bdb-ae4f-a4a1f21e8b8e,TRANSFER,1589.56,1602.44,12.88,128.68,1718.23,0
12457,005b4324-7e16-4005-be4f-c650f319f800,PAYMENT,707.56,720.22,12.66,784.41,1491.98,0
15504,880e6c04-043a-48a7-8e67-ac2004c4932b,PAYMENT,1215.81,1297.2,81.4,272.1,1487.91,0
9176,9d6ac9a1-ecc0-47e9-a921-d3a4652c1f36,TRANSFER,821.05,863.13,42.08,854.91,1675.96,0
13086,c7483618-57d7-4946-8f20-0808ba2b0fbb,CASH_OUT,297.54,401.33,103.79,2383.48,2681.01,0
8225,fb3bfe4e-dc74-4383-9b94-86400e011c6b,PAYMENT,786.19,868.49,82.3,2175.6,2961.79,0
19683,1fa349e6-a4d5-4dfd-a4a3-390480079921,PAYMENT,1223.8,1292.13,68.32,337.08,1560.88,0
12458,40ec4f5f-aedf-4169-8c7b-1cdb7cce2983,CASH_OUT,1395.68,1503.9,108.22,720.67,2116.35,0
18054,fc37383d-7ff2-47ec-810f-30481228fb7b,PAYMENT,1055.33,1080.68,25.35,193.4,1248.73,0
6279,9aa35fe6-8317-402f-87cc-7d4fc7d537ce,PAYMENT,1725.47,1802.69,77.22,344.03,2069.5,0
12992,802ee8cd-137e-45bd-b206-8bf6a0c21bd3,CASH_OUT,2818.81,2853.86,35.05,10828.43,13647.24,0
7840,0b41421f-0b79-4c8f-b956-899b46630f09,CASH_OUT,315.13,421.49,106.36,2240.88,2556.01,0
12235,7b38b984-7bcc-4110-b5df-48fc843ba6ef,CASH_IN,986.26,1090.67,104.41,75.09,1061.35,0
5438,bbe1ca63-ea7e-48bc-82f5-5d51a130a0d2,TRANSFER,948.76,1055.77,107.01,1600.43,2549.19,0
9782,fca97a86-fc56-43aa-87ed-1a4d8dcfd3c0,CASH_OUT,628.76,708.55,79.79,2438.97,3067.73,0
11645,57dbfb20-2d30-4fda-b268-9b388e124a75,DEBIT,772.25,866.26,94.01,252.67,1024.92,0
19201,a442d425-3a62-46fe-8bac-2e7374483de6,TRANSFER,2272.89,2287.42,14.52,1583.19,3856.08,0
2638,121f0af0-d191-453f-b465-7ea12d618ab1,CASH_OUT,24.77,137.51,112.73,2332.38,2357.15,0
180,15d864c9-ca21-4e02-a46b-08f35d3adc49,CASH_IN,1403.39,1416.1,12.71,5821.13,7224.52,0
9992,eb6ee9e4-93d2-4757-a85e-5bad671e9f13,CASH_OUT,1080.29,1092.43,12.14,3157.83,4238.12,0
15781,0f014f73-8936-4f54-8e79-cac15ef14a13,CASH_OUT,2519.0,2532.18,13.18,4729.53,7248.52,0
2774,827d059e-be58-40d2-a4f6-32be7d7152e5,CASH_IN,199.3,306.54,107.23,2523.0,2722.31,0
13604,c53894b4-713e-4537-a48e-a4a2351cf217,TRANSFER,1516.27,1551.76,35.5,1836.89,3353.16,0
15577,c6b1ce4d-2046-48ac-8d28-e71446e1c75f,CASH_OUT,51.08,159.14,108.06,298.32,349.4,0
13768,5c5a0356-3226-45f6-9995-0d2f23ec9208,TRANSFER,970.88,1069.5,98.62,1581.61,2552.49,0
19131,127c5ac1-37db-48da-a34d-e60c39e0cde3,CASH_OUT,3371.29,3425.3,54.01,1515.48,4886.77,0
12264,13df819c-8596-4827-9a80-8f3e26d3377d,CASH_OUT,1069.12,1164.05,94.93,4322.94,5392.06,0
15444,066868bc-29df-419e-a6c7-10c67d55c295,CASH_OUT,14.06,129.81,115.75,245.63,259.69,0
16685,eae5c021-68ee-4e86-889b-72afc64278b3,TRANSFER,1223.88,1242.17,18.29,4199.69,5423.57,0
1812,ed9e844d-c2c0-424e-9f7d-6f27473fb861,TRANSFER,707.18,2177.24,1470.06,3794.88,4321.74,1
12379,c584cae0-3955-4d1e-a9af-6c8d069906ff,TRANSFER,195.02,325.84,130.81,402.25,597.27,0
17823,630e9b46-801e-4c42-a2d4-60af91fc7bad,TRANSFER,748.59,834.78,86.19,1453.69,2202.28,0
1527,988910c6-11b0-4e2a-80e2-0701d1d811cc,TRANSFER,2.07,56.95,54.88,2397.5,2399.57,0
4193,910c1cdd-5f72-4198-9d86-a0ed0b5063b7,TRANSFER,573.8,598.43,24.64,2077.53,2651.33,0
9421,a3c08110-25c3-49b0-8e55-eb8ff12a577c,CASH_OUT,374.86,394.85,19.99,31.71,406.57,0
1783,289978b6-5622-4a7d-979d-09de2572802f,TRANSFER,2110.52,2264.12,153.6,1729.26,3839.78,0
10970,0b977fa6-9d9c-4593-be11-f631951ea2ff,CASH_OUT,1973.66,2184.53,210.87,940.5,2914.17,0
7983,0f3f5140-d78c-4d30-87e6-7d5198af2226,CASH_OUT,1622.97,1686.78,63.81,7685.05,9308.02,0
7547,66e17a7c-ca45-4caa-9a04-bbc16f5ec131,TRANSFER,8.08,136.32,128.23,2224.55,2232.64,0
3124,22cdbebd-2c48-4d13-9851-b0cf5e0ea473,DEBIT,2.42,4.5,2.08,109.74,112.16,0
9766,4efe12a1-34b9-4bd0-880f-294ad4ddcdf3,TRANSFER,326.97,376.45,49.48,133.38,460.35,0
8069,9e585a91-0467-44a5-bbb2-f3e19e6406b6,CASH_OUT,1188.96,1211.19,22.23,1249.04,2438.01,0
17829,a122f97b-9faa-44cd-8f60-e836a30fa908,TRANSFER,907.12,927.21,20.09,2649.49,3556.61,0
435,86a79353-4c39-4d51-be98-c4300ac2aa01,CASH_OUT,994.87,1083.94,89.07,3021.64,4016.51,0
17338,4054edb6-a39a-41ed-a9cd-77ed4dda272a,TRANSFER,58.43,116.69,58.26,2408.27,2466.7,0
19879,57ff2836-7f13-4a24-a99e-85ced221dbaf,TRANSFER,1950.33,1999.43,49.1,7727.37,9677.7,0
18137,03319601-7c4b-4071-a611-1f86c0e6dce0,TRANSFER,71.94,104.06,32.12,2680.6,2752.54,0
12687,61a0f6a4-96bb-475b-bd70-c059044ab10e,PAYMENT,1953.69,2184.18,230.49,5726.97,7680.65,0
13837,369f63bc-1c6a-499f-ad0b-e5bfe5a0ddff,CASH_OUT,659.6,660.15,0.55,2028.37,2687.97,0
17282,a4b673e1-64d0-421b-bd99-df169635b22b,TRANSFER,1152.85,1225.47,72.62,62.43,1215.28,0
1333,8a05a318-7387-40c6-9788-f8343f6aa8e4,PAYMENT,1489.44,1573.94,84.5,1978.32,3467.76,0
8066,53e5a919-10cd-43fd-8ce9-9dbdefd4b023,CASH_OUT,2949.45,3083.24,133.79,939.71,3889.15,0
17546,6e04b640-5aee-4fcc-8a4e-863a854f50c8,CASH_OUT,1313.5,1478.4,164.9,1902.47,3215.97,0
6962,a25c7762-f7b1-4c7f-bce1-3063f7d9460b,TRANSFER,3047.26,3158.37,111.11,1717.71,4764.97,0
7211,7a9f080e-8d58-4597-ba1c-1a3fd70a3435,TRANSFER,179.19,233.66,54.47,965.36,1144.55,0
5629,cdadb4d5-b9da-4318-b95f-7e4ed0b7e99e,PAYMENT,59.08,263.33,204.25,1956.95,2016.03,0
18254,af83b019-ea1a-480e-9c4d-5d8654cc6422,TRANSFER,679.91,717.87,37.96,484.09,1164.0,0
9894,5218935b-5caf-4b0c-9483-3fe332a57c48,TRANSFER,899.0,951.5,52.5,275.83,1174.83,0
7109,0b466aad-09d6-4ae6-a5ea-9ade0dbede89,CASH_OUT,375.53,378.68,3.15,108.61,484.14,0
9835,82e030cd-df6c-4329-aac7-613577b3ca64,PAYMENT,1325.44,1376.57,51.13,2254.12,3579.56,0
14385,c361ae08-90ec-4d1d-96de-5966d5982316,CASH_OUT,163.56,169.29,5.73,4228.04,4391.6,0
1916,fcf3669b-9249-4e0b-8991-36ced7da2141,TRANSFER,364.48,508.91,144.43,219.32,583.81,0
19555,91dace0d-4fb6-4afb-92f8-e49055169bc8,CASH_OUT,647.8,655.92,8.12,1947.94,2595.75,0
4094,3bb129ab-a41c-4542-9a3c-2a249c31d483,CASH_OUT,1812.62,1830.15,17.53,29.57,1842.19,0
3770,cf559692-cdd7-4694-8fc3-51cbfbddd047,CASH_OUT,380.06,414.62,34.56,1437.33,1817.38,0
4589,60a4965d-fcf2-4fa4-88c5-cd4ee6038d26,CASH_IN,2658.2,2729.18,70.98,4000.85,6659.05,0
7399,cc86cac2-f83f-4de8-a15f-53c0177ad2f0,TRANSFER,966.06,1008.91,42.85,2896.82,3862.89,0
17713,92d09473-344e-4152-bc47-c6cf85992e4c,CASH_OUT,4627.9,4654.2,26.3,2937.54,7565.44,0
9333,92d8465a-1bd7-4414-bb4a-577a4dff8aa4,CASH_OUT,26.73,224.89,198.16,2681.97,2708.71,0
19886,ee132394-8242-4bdd-941a-a9509b3b1b3d,CASH_OUT,865.45,871.52,6.07,2519.7,3385.15,0
2402,05f6825c-e1a7-4798-8412-501972815330,CASH_OUT,1938.2,1969.41,31.21,56.03,1994.23,0
18431,b953689c-302a-48b7-8b51-b2f082a8c36a,TRANSFER,613.12,716.56,103.43,8286.79,8899.91,0
13582,e4919e37-aa99-4c7e-b507-54c470f6b453,TRANSFER,873.69,1065.05,191.36,779.86,1653.56,0
727,f5cec000-a3eb-40d4-ae9b-ee898cd55447,TRANSFER,589.0,614.21,25.21,792.51,1381.51,0
14532,f4518a8b-cf9d-49ea-b73b-b011ac8b15f4,TRANSFER,1114.54,1131.69,17.15,2291.37,3405.91,0
8549,ce57da1a-374e-43bf-b0d4-e56fff2a89eb,CASH_OUT,1057.23,1170.07,112.84,162.12,1219.35,0
2630,e4c49765-2b89-4542-9046-cc5916cc52ea,PAYMENT,187.57,239.84,52.27,1735.81,1923.38,0
12837,ff66c928-fb94-4458-a0af-50ae58fefba0,TRANSFER,772.39,844.44,72.05,822.84,1595.23,0
11207,9a2efaa2-5c04-4798-a48f-a891846878d3,PAYMENT,425.91,519.8,93.89,4224.71,4650.62,0
7230,ac761d68-4dd7-4fdf-b999-20a3b5455a1f,TRANSFER,2228.59,2506.68,278.09,662.34,2890.93,0
531,2a5ab510-6a9e-4659-a031-b2c5c2c6f618,PAYMENT,1424.58,1656.46,231.88,370.13,1794.71,0
10125,8c880aa8-68eb-4209-b17b-0b1889e8a404,TRANSFER,843.53,875.11,31.58,917.38,1760.91,0
19414,6e589567-9167-49fb-af55-02399ee1fb91,CASH_OUT,207.2,272.8,65.6,1895.18,2102.37,0
5669,83eab765-9066-4003-90c0-21612256ae5f,TRANSFER,584.97,722.57,137.6,3161.03,3746.0,0
17550,7e55859c-07b5-4b6a-aefd-b8de5e11608e,TRANSFER,260.94,300.54,39.6,3678.38,3939.32,0
2554,45d085ab-57eb-4d17-99ad-c0be64167c3a,TRANSFER,1658.19,1674.99,16.8,879.65,2537.83,0
2343,5018756b-3b3b-499d-a887-fa3bd0d3bdbb,TRANSFER,1167.71,1205.43,37.73,203.37,1371.07,0
3657,dc580aec-39f2-4128-825e-7c9f30b4c980,TRANSFER,290.95,438.17,147.22,212.6,503.55,0
3009,e9c3c017-c692-4bbd-866c-b30b8851d711,CASH_OUT,95.36,166.32,70.96,644.52,739.88,0
9846,8b612238-19f9-4cab-a040-930ac4352c4c,CASH_OUT,1223.25,1233.31,10.06,155.98,1379.23,0
2676,4639a6d7-32a2-4d97-b5d8-fe45150d5866,CASH_OUT,1408.11,1474.83,66.71,2063.52,3471.64,0
6863,00fc3d33-7973-4d84-b152-c91f7f5f614d,PAYMENT,676.3,2260.37,1584.07,3571.31,3932.58,1
8146,c6eae89f-fd03-40e2-8ca4-158c1097f7ee,TRANSFER,522.96,770.11,247.15,2404.61,2927.57,0
6552,eccd5cbf-aa8e-4630-806d-8c430ae45525,TRANSFER,190.46,260.22,69.76,1022.04,1212.5,0
16232,5c590754-a8ca-4455-a0b2-27366d9513d9,TRANSFER,1223.92,1262.72,38.8,1826.91,3050.83,0
18931,c1c058ee-dce3-4e8e-9c22-f698da2894bf,CASH_OUT,517.08,518.2,1.12,3502.83,4019.91,0
9203,e5dedb03-285d-4684-8b90-23b82c3a73cf,CASH_OUT,1772.03,1818.85,46.82,1853.06,3625.09,0
5518,0481ec76-2c69-4799-8c1e-d4da0c58e9b8,PAYMENT,117.23,201.98,84.75,434.43,551.67,0
10849,03767488-c14a-4edc-9c6c-064c0d1f245e,CASH_OUT,37.53,51.14,13.61,7056.93,7094.46,0
9342,2788b0d4-f6bb-4bc4-8016-210576dbd09f,PAYMENT,225.4,371.54,146.14,3920.73,4146.13,0
10348,8616dd35-e391-469d-83de-1774cb5b998c,CASH_OUT,810.65,880.9,70.25,1134.0,1944.65,0
3087,6c01927c-0df9-464f-9c95-826317ef6073,CASH_OUT,1511.05,1653.12,142.07,414.72,1925.77,0
3951,a10471e5-997f-4e61-af0f-113331836193,CASH_OUT,1999.93,2062.11,62.18,3159.12,5159.05,0
13109,331e7a66-5989-4f0c-85fa-97b637620625,CASH_OUT,378.42,477.43,99.0,509.35,887.77,0
4857,a26d7cec-b4a0-477e-9091-522a20754322,CASH_OUT,664.15,673.78,9.63,330.61,994.76,0
172,36f8fe13-f10a-4834-bc14-376c433adc7f,TRANSFER,1026.4,1063.16,36.76,12849.28,13875.68,0
6687,fa79ec8c-affb-40db-9157-bb7951a030cc,CASH_IN,869.16,938.64,69.49,1737.35,2606.51,0
10514,edd43b6a-bb81-45e7-92f8-311291cadaa0,CASH_OUT,240.65,273.44,32.8,2168.03,2408.68,0
17757,1bc83456-6a6b-49f4-9875-9405800573f1,CASH_OUT,1404.46,1442.22,37.76,2479.68,3884.13,0
4813,cc922a44-9f0e-4bda-87e0-891c33db140a,CASH_OUT,2059.42,2100.95,41.53,1848.31,3907.73,0
16988,978a9e3c-252b-407e-a8ed-18ada5207755,TRANSFER,314.24,470.14,155.9,106.67,420.91,0
1804,f8408f9e-61ef-49b1-92b4-64ccfd9834e6,TRANSFER,776.66,786.71,10.05,4145.26,4921.92,0
17616,0d23a0cb-283b-4617-8209-ae099766f3f2,CASH_OUT,568.56,614.94,46.38,163.3,731.86,0
10946,453c8699-0ada-48c5-8e99-20fb2fadfe55,TRANSFER,728.5,921.74,193.24,20.08,748.57,0
14535,c5dfa0a4-4dea-464a-bef8-291533b0ed50,CASH_OUT,303.89,313.25,9.36,5602.82,5906.7,0
4708,a71c9ddc-b3a4-43db-b10d-ad82c2193095,TRANSFER,781.04,875.41,94.38,677.54,1458.58,0
19767,e6867de1-dc71-4fed-86e7-218a91f5de81,CASH_OUT,536.95,544.49,7.54,1127.15,1664.1,0
19725,58c0ebc6-55bb-4649-bb87-078bc07a2ffe,CASH_OUT,30.91,69.48,38.56,843.58,874.5,0
3583,b69f9dc7-7bc7-496b-bb9b-cd1fd82a9111,TRANSFER,784.22,812.03,27.81,67.19,851.41,0
14415,daa49d8a-5d88-4393-81ad-8ba041c13058,PAYMENT,93.02,278.41,185.39,1922.82,2015.83,0
12157,d9cb677c-77ac-4fe6-ba10-03ff2f194bd9,TRANSFER,264.02,392.72,128.7,1337.12,1601.14,0
16791,6365d005-d1d0-4d8d-9667-d3c4e4f1d4a8,CASH_OUT,555.55,602.42,46.88,7099.42,7654.97,0
1222,ade234aa-0da2-4833-ac89-d73f197f34b1,CASH_OUT,871.26,928.74,57.47,157.51,1028.77,0
19303,5b8d71ab-77dc-48ab-8b53-c9f34fc97fe9,TRANSFER,110.63,232.66,122.04,1393.2,1503.83,0
17231,ce362a93-5f3b-4e51-bcf5-cb3683494968,CASH_IN,79.35,148.66,69.3,170.24,249.59,0
13515,48d04311-e3e4-4e64-945f-86363a9cdfc3,CASH_OUT,2307.06,2369.26,62.2,524.7,2831.76,0
7794,e98bdbda-0453-4181-a57c-978d6195c876,TRANSFER,413.63,414.6,0.96,893.65,1307.28,0
9488,5407badc-36c4-4099-b2ab-39f8f2633ad7,TRANSFER,836.54,2285.8,1449.25,1124.95,1669.79,1
11980,afccd23a-0895-4eac-aed1-624281efd66d,DEBIT,113.57,123.93,10.35,3185.72,3299.3,0
12289,cb0b8a0f-e219-4ab5-a81c-8da5050d98a6,CASH_OUT,3574.99,3665.46,90.47,735.48,4310.47,0
10175,21ce9361-ad21-499c-ac26-6c20259518f3,DEBIT,1264.71,1351.01,86.3,148.38,1413.09,0
16219,51a87d6e-d6b4-4dd0-83fa-169916210d98,TRANSFER,368.55,418.99,50.44,720.87,1089.42,0
5735,1759aa0f-3130-4206-b5ab-94a30730efdd,DEBIT,135.72,216.36,80.64,2161.42,2297.14,0
4275,be748060-2148-4f0c-8681-52e01517fb8a,PAYMENT,663.18,666.76,3.58,1605.51,2268.68,0
18050,cfbc5a77-29eb-408b-9973-ba8b4dd63f58,TRANSFER,1257.81,1340.46,82.65,13413.98,14671.79,0
15706,5c8e1231-1f91-4fdb-be92-37eb89fccb8e,CASH_OUT,1444.27,1530.25,85.98,2331.87,3776.14,0
13761,b6ef5452-ab91-40ee-a5de-3067eeb747a4,TRANSFER,1240.11,1759.63,519.52,2767.16,3796.26,1
17361,08f4d246-5148-449f-b036-be7fc4b60b32,TRANSFER,85.65,130.79,45.14,42.69,128.35,0
2893,7dd449a4-08c9-47cc-aedf-ae5c8d0d66e0,CASH_OUT,1226.73,1237.08,10.35,403.26,1629.99,0
2067,eff697eb-d3c3-4864-83b3-1b7df013044f,CASH_OUT,2463.02,2490.36,27.34,8213.55,10676.57,0
2794,45e58bc0-8445-4691-a72c-a849901cf13b,CASH_IN,4118.61,4183.59,64.98,6787.74,10906.35,0
392,7c0b58b9-c9f0-4728-87e7-3079abd91b1b,CASH_OUT,349.92,420.98,71.06,5862.39,6212.3,0
8994,408be6f6-d399-4a37-9646-27d7efe205d3,CASH_OUT,454.78,533.3,78.51,1280.23,1735.01,0
15330,be26bf35-146d-4a49-8921-26a371dd6187,TRANSFER,987.06,1123.33,136.27,1791.66,2778.72,0
8085,a745a8dc-9803-4c4d-8c50-0f231ea7d0eb,CASH_OUT,1799.26,1823.74,24.48,821.56,2620.82,0
