step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
661,fce2565f-fdb5-4a43-838b-92016f6b5c55,PAYMENT,47.21,147.16,99.95,3861.19,3908.4,0
13757,82fa5b84-4049-46b6-9b05-a1bcd1e508d6,CASH_OUT,296.24,390.65,94.41,320.17,616.41,0
13301,3ea2c58d-29a0-4809-bf22-f8c3b4dd33fe,CASH_OUT,1828.61,1911.29,82.68,523.81,2352.41,0
19872,0b9f0302-1a3b-465d-9797-dc7e5e826585,CASH_OUT,94.22,140.85,46.63,1250.12,1344.34,0
13245,f24fe9fc-3571-405c-8782-dd120b9204ca,CASH_OUT,14.82,100.27,85.45,2972.79,2987.62,0
18023,f179369b-4a99-4560-a765-a23f3d788b82,PAYMENT,2081.4,2198.35,116.95,1435.13,3516.53,0
17219,250b7c95-83a9-4765-a049-c82cee46b9e8,TRANSFER,1272.69,1387.29,114.6,710.38,1983.08,0
17486,e390672c-5134-4b37-9494-1f27a2c1af36,TRANSFER,1007.61,1117.79,110.17,7131.89,8139.5,0
16046,e4b4fd93-f839-4563-811b-853581ff81f7,CASH_OUT,149.44,287.89,138.44,2716.05,2865.49,0
18787,dcd77275-cdbf-4b71-9470-5e2446e5a1f7,CASH_OUT,509.02,550.14,41.12,1173.29,1682.32,0
10764,f53d9a45-566e-4ad3-9525-f835ddda2c3e,CASH_OUT,67.83,161.3,93.47,609.04,676.87,0
16147,1250d7f5-0616-40a4-9cd8-621afaf53c98,CASH_OUT,485.33,485.79,0.46,1388.01,1873.34,0
4176,2ea251cd-a180-4610-a6d7-749fa970da3e,PAYMENT,931.74,1077.74,146.0,89.69,1021.42,0
4355,e67e1f58-9302-4f9c-95b7-a8e0f6504f13,TRANSFER,661.71,774.96,113.25,2481.74,3143.45,0
5626,e1c7e553-1f41-4819-8e70-58e654ec28c5,CASH_OUT,1168.01,1389.05,221.05,130.21,1298.22,0
17059,922aadba-d6fa-4666-a8ad-a93c8f7859e1,TRANSFER,1196.97,1351.56,154.58,52.74,1249.72,0
18765,7303d4b4-8e86-497c-a5d9-3cbfc65bde2b,PAYMENT,624.51,677.7,53.2,245.09,869.6,0
14813,eb28323a-d23c-4452-b4af-88b0b8aff4b0,CASH_OUT,222.54,323.92,101.39,1242.16,1464.69,0
6016,e15b9091-f908-4de1-9492-2ef8c136cf9f,CASH_OUT,1928.95,2000.08,71.13,1431.14,3360.09,0
17306,f5ab1f3e-33e6-40d7-9aa6-ced0f6c974ef,CASH_OUT,723.46,738.68,15.22,4103.46,4826.92,0
2280,93001ff3-9787-447a-b7e7-b295c14ee10b,TRANSFER,1210.12,1264.5,54.38,5984.07,7194.18,0
17252,80816de1-a4f0-4e32-9ac2-58ddd4d2b253,TRANSFER,356.63,558.47,201.84,547.17,903.79,0
12888,b333c295-43a6-45f1-adbb-bb9869efc49f,CASH_OUT,227.93,397.88,169.95,990.5,1218.43,0
644,1181ac86-3c24-473a-8d22-b7e39edf2ccb,TRANSFER,4488.21,4706.35,218.15,1597.57,6085.77,0
11167,a05e0832-9c27-4702-b974-8a04a18f42fd,CASH_OUT,1789.83,1843.75,53.92,2102.68,3892.51,0
19315,faf94e31-2a5d-4c54-825a-4a4bf12d05b9,CASH_OUT,956.48,1926.27,969.79,1651.69,2207.35,1
4586,98236913-7415-44c4-8c05-a37da32b2f03,CASH_IN,587.88,695.48,107.59,2344.45,2932.34,0
16655,cdc38f64-696d-468d-a018-73978998f6c9,TRANSFER,494.44,495.75,1.31,2453.17,2947.6,0
3741,73332db7-1da9-4457-8a8e-1d902b182062,TRANSFER,931.68,968.27,36.59,821.53,1753.21,0
6984,82c5cb69-80b2-451e-8c8b-1a5f2edd3ea5,TRANSFER,972.2,977.68,5.48,566.92,1539.12,0
12606,7592b382-ff4e-4512-b7b7-62526a523522,TRANSFER,257.23,343.28,86.05,962.98,1220.21,0
11691,cdfa47d0-2f96-47db-b03e-250355efcdd9,TRANSFER,728.37,816.12,87.75,2539.84,3268.21,0
2375,e3538c55-8cc1-4d7b-9423-ad4dbc4d9056,CASH_OUT,772.29,799.19,26.9,642.36,1414.65,0
13676,0038db43-e41f-4820-ad00-a77910d4d50c,CASH_IN,51.26,105.83,54.57,258.25,309.51,0
11410,1920731e-7b14-4d63-9125-0f0a459b3672,TRANSFER,752.12,912.63,160.51,3665.5,4417.62,0
3303,18d4130b-84af-4800-8aec-56ac5e8808e2,CASH_OUT,994.61,1173.27,178.66,1809.37,2803.98,0
15085,1d3d9f9b-987d-4976-9e3f-d277711ff5e4,CASH_OUT,423.13,434.53,11.4,1283.25,1706.37,0
5909,1dae5b53-8fbb-4d1f-ac1d-95d50724f8b4,CASH_OUT,1386.69,1387.57,0.88,1189.61,2576.3,0
2787,185e3306-f918-4e33-a0f3-a9b8561f52a4,TRANSFER,1106.17,1144.33,38.16,1668.56,2774.72,0
5079,11e689de-59bb-4dce-81f1-45f0d3765c07,CASH_OUT,2047.87,2048.78,0.91,883.11,2930.98,0
6877,661e1ac4-406a-476c-a33d-8645c62d573e,TRANSFER,3136.52,3205.48,68.96,614.14,3750.66,0
12049,6b806371-76db-471b-a409-3c5a1fdbfcf5,TRANSFER,643.73,707.83,64.1,1266.01,1909.74,0
19869,e929bd76-7811-4096-b0cf-93b9125b8cef,CASH_OUT,251.35,394.65,143.31,5665.56,5916.9,0
1826,9f46803d-df71-4785-99c7-6ee522a7987f,CASH_OUT,119.21,187.18,67.97,44.31,163.52,0
14322,6c1fa21c-985b-4cea-9ba2-c39f73454ec3,TRANSFER,56.06,185.76,129.7,4902.32,4958.38,0
5154,eb9d3e7c-989f-47d9-b658-99887f630cfe,DEBIT,1828.52,1869.95,41.43,4352.67,6181.19,0
665,5142e872-7fe9-47dc-8374-8c81c15aa17f,TRANSFER,1394.75,1445.83,51.08,75.45,1470.2,0
18782,59d37019-0bc5-4aa3-83e3-732c56ed22fe,TRANSFER,49.07,177.26,128.19,288.99,338.06,0
10780,25dde35b-d843-41a7-adaa-f08c12364a7c,TRANSFER,1217.8,1235.47,17.67,624.36,1842.17,0
19592,b34225da-8bf8-4b9b-9147-37b644226253,TRANSFER,1138.59,1162.35,23.75,901.86,2040.45,0
4734,5dcc2f89-2d9b-40f7-8db7-45a5e9d1886e,TRANSFER,2101.93,2199.23,97.3,179.33,2281.26,0
1950,0bb2de8b-0956-4ed5-9fdb-3cd70f73d647,TRANSFER,223.44,298.36,74.92,1429.79,1653.23,0
1724,d1a06e47-d745-4ee5-97ca-4513f1ff29e6,TRANSFER,2150.99,2151.77,0.78,1743.97,3894.96,0
17233,d70e1064-a524-4cdc-bd8c-a02a70168f6a,TRANSFER,533.22,713.4,180.17,5791.3,6324.52,0
18883,c5d63c55-4a7b-4197-97af-69cee9d75f36,DEBIT,170.52,244.58,74.06,2022.56,2193.08,0
5182,56f35b7b-34d2-40d8-9382-74abe5cec733,TRANSFER,124.06,293.51,169.45,873.88,997.93,0
8664,5fb9ca3c-858e-4389-ac6f-e09773005b44,TRANSFER,1650.98,1653.52,2.54,4764.96,6415.95,0
12684,44eb74be-3eb6-4de2-af18-4b928a530cae,TRANSFER,540.87,716.45,175.58,1378.91,1919.78,0
13670,96f74262-7c2b-48fc-bf9d-536365a0a5ff,CASH_OUT,478.49,479.36,0.87,972.92,1451.41,0
12345,6e59d273-f7f2-4d53-8a58-2641eefa87b4,TRANSFER,691.71,784.13,92.42,533.98,1225.69,0
13287,c3702724-734c-4385-8e16-182498327154,TRANSFER,347.73,393.12,45.39,5618.04,5965.78,0
12552,4708a8c8-9e3b-437b-bf7f-0d4944f89bd4,DEBIT,267.39,274.02,6.62,1193.71,1461.1,0
8080,5263eab5-3de1-433e-aa38-a69b80f9aca9,TRANSFER,1058.35,1087.88,29.53,1709.6,2767.95,0
2424,7ecb1425-3cfe-4cc0-a1be-efbac8c823c0,CASH_OUT,206.03,353.64,147.61,1710.36,1916.4,0
3855,f602975b-dcdc-466d-b755-5ff8d3c98c17,CASH_OUT,66.99,186.1,119.11,434.83,501.82,0
16794,ca5daae5-2329-4713-a834-aeef5c2b113f,TRANSFER,1500.95,1553.46,52.51,1082.97,2583.93,0
16160,a68cb6ff-cc40-4227-8e00-a6eade7119da,PAYMENT,232.18,255.37,23.19,370.57,602.75,0
19929,5d531294-30bb-424c-9e58-d7e6bcc961cf,TRANSFER,1296.18,1329.75,33.57,1658.75,2954.93,0
3348,d406cca3-5553-4b02-8075-0243ea6422af,CASH_OUT,6530.55,6617.43,86.88,2110.04,8640.59,0
1857,edfb3a7a-1570-47f5-a44f-53ef6d951ddb,CASH_OUT,631.23,649.0,17.77,327.13,958.36,0
5848,fee983dc-34cb-4e8c-bb6e-1d368d8250de,CASH_OUT,3027.61,3156.75,129.14,2499.77,5527.38,0
6826,0d8899e5-272f-4954-a736-c0168422fb65,PAYMENT,1450.37,1513.35,62.98,2568.13,4018.5,0
2868,ee73519b-5107-401a-932a-fe241e6cc597,TRANSFER,4225.2,4257.89,32.69,1530.11,5755.31,0
13364,36062e07-977f-42ea-9ddb-721390f90ddb,TRANSFER,729.21,2186.07,1456.86,3736.71,4369.99,1
18059,bad2c767-abbc-449a-ba60-6f5bf639177b,TRANSFER,616.8,648.37,31.57,456.11,1072.91,0
2362,bea6ed76-770e-4e16-a1c8-5852455c4c94,TRANSFER,274.36,382.09,107.73,50.28,324.64,0
15592,c2c2fd7f-3766-4592-9fa3-707840c26ac3,CASH_OUT,739.93,826.69,86.76,648.41,1388.33,0
16932,6e151e9b-2d85-4529-b75b-f5a50f3e5b14,TRANSFER,370.51,472.94,102.43,4308.43,4678.94,0
3237,0ba76e9d-070a-4495-b5e2-5c9a0048f940,TRANSFER,1003.34,1034.97,31.63,175.76,1179.1,0
17845,8619a380-c6c6-470e-b34f-8973e8b999df,TRANSFER,488.02,649.15,161.14,2506.61,2994.63,0
16550,90be363f-ad72-4440-b5e7-f555225ab477,CASH_OUT,2286.37,2346.2,59.83,311.4,2597.77,0
7640,a80f2c16-c692-4678-9df9-9d0408efbfe3,TRANSFER,554.26,658.93,104.67,6773.5,7327.76,0
16847,f03652b1-8b6b-4e99-b4ee-31754f816485,TRANSFER,1816.12,1919.16,103.03,2574.62,4390.74,0
18992,a73c1954-6f19-42ce-9ee7-f4b502c6a64d,CASH_OUT,2192.81,2251.09,58.27,837.23,3030.04,0
6230,a9d70720-a4c9-49e9-9da9-0f1e3dfdc48c,CASH_IN,5204.32,5258.12,53.8,1019.01,6223.34,0
7092,a28f540d-c6b6-4215-97f6-d52f9996e850,CASH_OUT,101.35,130.42,29.08,1674.26,1775.61,0
15926,6644f1b3-4e3e-4fef-8a17-792bc27d4d34,CASH_OUT,241.74,386.83,145.09,1313.32,1555.06,0
3953,46b40cd3-28ba-42d0-8363-aec2b80bc6d0,CASH_OUT,286.84,346.62,59.77,2497.22,2784.06,0
19148,f5aeb19a-a383-4694-b524-c87a32ac95a0,CASH_OUT,567.89,786.62,218.73,5576.47,6144.36,0
12028,38cbeadd-3406-4fc5-adf5-be8ce84c7e3a,PAYMENT,672.06,839.17,167.11,2869.16,3541.22,0
15221,93e64309-f898-4ed5-9456-54626eb6f072,DEBIT,1706.86,1720.66,13.8,5489.85,7196.71,0
7009,d8251aec-0cd5-4da5-8d75-425dbffc2030,CASH_OUT,456.69,553.2,96.5,741.99,1198.68,0
10611,65dd8306-7f0d-411b-802a-92ee61ce6be7,TRANSFER,648.52,688.01,39.49,202.49,851.0,0
14581,a99dc68f-03f1-4ec5-aca8-b91e086bcf9e,CASH_OUT,3295.08,3317.19,22.12,2659.49,5954.57,0
9027,f4da5b29-d0ff-414e-8b00-634af187e884,TRANSFER,531.89,670.54,138.65,485.81,1017.69,0
4794,20bf2cc3-c06b-4e4a-b686-0caaec470786,TRANSFER,926.17,984.01,57.83,1825.94,2752.11,0
10606,b0c44777-7642-4a30-8443-ed0e06f04de9,CASH_OUT,329.83,351.01,21.18,1678.19,2008.02,0
5370,7e454e43-0e16-4afc-a5db-61341d5aa723,TRANSFER,597.67,694.69,97.02,4910.38,5508.05,0
5781,2e87c4dd-639f-4cec-8cc7-a59de6e1c30e,CASH_OUT,2274.64,2279.81,5.17,688.52,2963.16,0
10272,1d7088f6-d37d-4104-9ab2-5dfab246b778,TRANSFER,697.84,2824.24,2126.4,1344.94,1582.65,1
2890,8e5297db-e395-4fd9-9048-035be863cb24,TRANSFER,91.22,159.94,68.72,258.2,349.41,0
1948,8890c3ed-a5ef-481a-ad48-4649ddd471f9,TRANSFER,303.69,418.24,114.55,70.5,374.2,0
10828,3aea444c-f079-4db8-a04d-3eccc17c5ed8,CASH_OUT,1088.05,1162.69,74.64,311.15,1399.2,0
16481,2d82395e-b4c5-4177-96fd-f793d79cfede,TRANSFER,1450.53,1519.39,68.86,2528.85,3979.38,0
5332,969f93c8-230f-40b3-952a-ddc0bdd3e18b,TRANSFER,1512.25,1758.26,246.01,2118.59,3630.84,0
2960,caeb28cd-5527-4deb-8417-1170a73277a5,CASH_OUT,387.85,518.47,130.62,2299.05,2686.9,0
17656,c66c55be-4046-4d17-940e-8e51d3052080,CASH_OUT,416.21,465.42,49.21,554.76,970.96,0
13258,8a57f35e-dc5d-4e7d-9c3f-ddc115aea721,CASH_OUT,1021.18,1081.33,60.15,1372.02,2393.2,0
9134,914a7ba5-9495-47b0-b9e6-6b1076a7dd67,TRANSFER,858.44,957.1,98.66,5678.22,6536.66,0
3276,08b644bc-ed99-4f5a-86e8-2618d1d24a56,DEBIT,883.08,917.64,34.55,57.47,940.55,0
4426,5f71ae80-6e42-41b0-aeb1-d2a600463818,CASH_OUT,511.64,589.17,77.53,1491.51,2003.15,0
4762,b8fafa37-676e-48c5-bcb9-f4b4eb47df3e,TRANSFER,1046.45,1149.0,102.55,596.04,1642.49,0
14502,8824e549-0949-44d4-bd7b-4ad6781528e2,CASH_OUT,1078.0,1247.59,169.59,548.24,1626.24,0
18489,870a0ed2-1c60-4090-9901-5ba57a3a77b1,CASH_OUT,589.33,699.08,109.74,1086.88,1676.22,0
14639,6923e826-833e-4ea0-90ae-f65ad7bb8098,TRANSFER,144.02,150.75,6.73,2709.65,2853.66,0
1211,8e860791-c753-4711-90b0-bf11de2ce985,CASH_OUT,2670.66,2756.66,86.0,899.02,3569.68,0
12629,9bc7ce12-77a3-4aab-8d43-93ca44503bdc,CASH_IN,34.67,55.87,21.2,1187.59,1222.25,0
19302,423d4e28-297c-437e-969b-7cd2c8372d01,CASH_OUT,50.33,112.65,62.32,6144.37,6194.71,0
13565,e1472f64-a6d1-47df-bc53-28175eb6f3fe,TRANSFER,582.18,724.07,141.89,1205.59,1787.77,0
2441,d7a4c654-ad49-4729-ae17-302038238a4b,DEBIT,426.09,490.53,64.43,867.92,1294.01,0
6725,571988a4-51e7-4720-a74c-3fd355caccc1,CASH_OUT,2670.02,2768.44,98.41,558.53,3228.55,0
11127,f3557a2d-6e65-4cf7-bef8-26f0a59a9d41,TRANSFER,390.9,452.42,61.52,1061.72,1452.62,0
19296,0a9da130-02aa-45a8-8053-0a2d09234c65,TRANSFER,393.89,604.91,211.02,3767.3,4161.19,0
3908,4c794a35-9e12-4320-9ebb-936965bffb19,CASH_OUT,637.17,679.46,42.29,498.71,1135.88,0
10776,87854167-c612-4fa7-8502-f58b5e4f9085,TRANSFER,316.16,509.6,193.44,21.41,337.58,0
791,ef0eb25c-12a6-4911-ab6e-524a4bed786f,CASH_OUT,1292.01,1392.65,100.65,1098.76,2390.77,0
19084,a221ec2e-40ca-4687-aa29-7d713ae0d3d4,TRANSFER,1010.6,1056.1,45.5,2640.86,3651.45,0
2164,d91aeb4a-a990-41ba-a6c7-36154ccc8dbd,CASH_OUT,1337.03,1390.89,53.86,6966.54,8303.57,0
13300,2d0c2bcc-101a-4999-b0e6-5eaa8e254e31,TRANSFER,114.72,149.6,34.87,3848.19,3962.92,0
12013,3e8c9fc7-207a-4d49-813b-a1f84ebdd906,TRANSFER,83.77,332.4,248.63,3317.18,3400.96,0
1593,4836f671-893c-4765-b5f0-009ba083f5cf,CASH_OUT,1417.18,1579.02,161.84,1316.23,2733.41,0
15631,d905b294-dd9d-443c-a19c-abddb39a7d65,CASH_OUT,455.94,548.46,92.52,3474.92,3930.86,0
13285,18ee4c2f-e204-46ad-9d95-27fe7ce0ced0,TRANSFER,1765.65,1930.61,164.96,1293.29,3058.94,0
3406,84d79cb3-31b0-4849-aec0-be775bbcab86,TRANSFER,1500.78,1544.3,43.53,1203.45,2704.23,0
7530,a800e596-0b84-4c7c-9ce8-207789d9ecb6,CASH_OUT,475.75,516.29,40.54,174.01,649.76,0
15226,11067c17-2e80-4c18-a7fb-ed4ca2021cd3,CASH_IN,2795.96,2820.81,24.85,427.29,3223.25,0
6492,aa39dfcb-00a1-452a-b492-a201b9c4a3c7,TRANSFER,728.45,739.74,11.28,4816.88,5545.33,0
1186,a711956a-1156-4e36-ba0b-c5e174ff8998,DEBIT,314.87,341.23,26.36,221.29,536.16,0
9270,4d80f748-0ddf-471c-8b0c-2876b37b515a,CASH_OUT,3167.28,3237.09,69.8,1654.17,4821.45,0
11324,d9a06e4f-94f7-4806-94b8-8406df13ed1c,TRANSFER,1147.49,1160.47,12.98,2093.67,3241.16,0
12972,0223ba9d-56bf-46d8-a253-b7ae08065ccd,PAYMENT,543.8,668.93,125.13,584.59,1128.4,0
2496,10d890fd-fc32-481c-b188-d1c3d8d2feb3,CASH_OUT,513.92,569.39,55.47,8278.7,8792.62,0
1151,d2ece0fd-9fcb-43cc-8a53-460861952934,CASH_OUT,100.3,136.57,36.28,1310.39,1410.68,0
9298,9a9a391b-2a27-4f70-a239-0edbf761795d,CASH_IN,312.35,474.1,161.75,2405.12,2717.47,0
6345,783b4243-cf18-48bd-b1e9-af1c7c86ee16,TRANSFER,2263.15,2319.69,56.54,1098.17,3361.32,0
2697,2a8ea2a1-1576-4596-a68f-115d2972ddd3,CASH_IN,932.64,1094.39,161.75,533.89,1466.53,0
19888,a0d8512a-da9e-407b-b507-242afa88ea00,PAYMENT,549.3,571.78,22.48,614.15,1163.46,0
18603,35a7b925-9a50-4300-bfed-82789986b28d,DEBIT,1445.62,1663.17,217.55,512.99,1958.61,0
6656,bf2a68e2-418d-4d2a-a680-05a19819a928,CASH_OUT,875.0,1115.33,240.33,3263.25,4138.25,0
11848,54e50e98-db54-4c3a-9c0e-8035a4517c9d,CASH_OUT,1831.31,1841.19,9.89,2892.17,4723.48,0
8281,097a8e6a-f927-41d0-b354-5cb087f93012,CASH_OUT,81.76,198.86,117.1,2311.78,2393.54,0
13010,e6b10fef-38e5-4dd1-8922-6d74c59d54e3,TRANSFER,261.28,350.51,89.23,898.85,1160.13,0
5505,4faa1875-d374-4a93-a190-4a2a17228d08,CASH_OUT,137.24,316.45,179.21,339.57,476.81,0
3739,adb05add-f219-44d5-b5a3-bcd299bce98e,TRANSFER,874.62,1007.76,133.14,2264.84,3139.46,0
1194,0ab80569-ff5f-4ec1-94ab-5a3d5fdd819f,TRANSFER,286.97,313.99,27.02,703.47,990.44,0
6331,32508a71-eb48-44ff-99e5-fb2366d0cc30,TRANSFER,49.58,180.85,131.27,826.84,876.42,0
3888,306ee924-a97c-4dc2-8adc-4b67ccd1e4e5,TRANSFER,643.22,709.3,66.08,1141.08,1784.3,0
5897,377a59f8-397f-4b36-82cd-3c3215641b64,CASH_OUT,4986.03,5010.76,24.73,618.39,5604.42,0
7576,7678c390-62a9-472b-a798-c166664835d6,TRANSFER,2830.18,2864.48,34.29,1945.91,4776.09,0
16895,f23a3a3e-dbcf-485e-bb9a-015c905ad643,PAYMENT,25.23,93.94,68.71,1570.48,1595.71,0
17739,0149d2df-d943-44d6-8d15-6ba9f9956c62,TRANSFER,163.4,171.27,7.86,1019.27,1182.67,0
15732,fd83f559-9ac3-4750-880c-ee3f43081a96,TRANSFER,2233.78,2271.83,38.05,1759.68,3993.46,0
13803,358add66-01e1-4891-ae56-a2af8498a9a4,TRANSFER,622.27,791.91,169.64,158.47,780.74,0
16893,327b460b-a7d5-4644-9120-f64a8cece176,CASH_OUT,213.48,225.73,12.24,2854.25,3067.73,0
18199,ad801f2b-d57f-4b21-8543-d5f3e5605d52,TRANSFER,1012.34,1210.12,197.78,2423.85,3436.19,0
15492,7b105a60-86d5-469a-a1ec-390d9cb79645,PAYMENT,793.61,863.61,69.99,2754.42,3548.03,0
5487,f0153784-1fa4-44eb-8d7d-086714b6ff21,TRANSFER,608.48,672.14,63.66,483.71,1092.19,0
7854,ef5909d8-4163-4005-aca3-614672e7056e,TRANSFER,530.89,535.51,4.62,5770.47,6301.36,0
6633,eea675e1-3bf1-4d29-a119-97f5ad098d74,CASH_OUT,34.9,170.28,135.38,64.82,99.72,0
19289,de733cb3-7c61-48de-9ce5-c1102fc9a134,TRANSFER,1879.44,1959.36,79.91,1322.93,3202.38,0
6203,443d8868-e619-4d86-b22c-e0eaa79836eb,TRANSFER,56.58,157.32,100.74,2975.36,3031.93,0
13410,4dfc85ad-612b-4f00-be59-8b73f31f0e70,TRANSFER,1356.92,1469.59,112.68,321.77,1678.68,0
10722,d6bf3b1b-1675-419b-8785-7952c56e711d,CASH_OUT,1867.3,1955.5,88.2,225.65,2092.95,0
5237,063a80b3-7e7f-4131-9dea-ccc57995acd3,CASH_OUT,739.63,838.91,99.28,2962.06,3701.69,0
4089,793817a1-e42d-468a-b33f-f5237e1294d8,CASH_OUT,1186.04,1194.99,8.95,1534.01,2720.05,0
17494,1c8eddb7-7d5d-4652-a4df-56b37d171027,CASH_OUT,1455.45,1503.41,47.96,653.01,2108.46,0
7125,80e021f3-368e-4e36-b2cf-09194bcc5586,TRANSFER,4047.59,4112.54,64.95,444.4,4491.99,0
1331,89bce488-0ee2-4129-9c53-64ef31c0e04a,TRANSFER,918.3,947.62,29.32,159.5,1077.8,0
15125,95152aae-0f2e-4571-bbae-a49ba723e73c,TRANSFER,28.07,129.41,101.34,2884.87,2912.94,0
5258,32585f79-796b-4408-a92f-69079a5a8f0b,TRANSFER,1287.29,1304.74,17.45,3970.41,5257.7,0
3463,63b57fc6-9eea-454f-bf7b-0f4e85a3097e,CASH_OUT,1205.08,1260.18,55.1,133.82,1338.91,0
18995,9ab554f8-2931-4111-a27a-532d819da4d4,PAYMENT,677.19,707.15,29.96,348.49,1025.68,0
12002,5a946df9-467f-4c92-9d0d-3b0d7997ea0e,CASH_OUT,1144.58,1176.3,31.72,55.36,1199.93,0
2410,97a22795-5093-4ce7-a195-ce0505d5c7c0,TRANSFER,820.56,1044.48,223.92,1473.13,2293.69,0
13298,fc0a89e7-2801-49a4-aef7-9ebc8d9eb675,PAYMENT,474.27,587.63,113.36,2042.99,2517.26,0
17638,c6947d27-6b40-4530-aac4-953a32f49dde,CASH_OUT,207.09,221.35,14.26,2513.53,2720.63,0
6497,2eea7be2-f9ff-4da4-a1f9-9e474cac52ef,CASH_OUT,1526.96,1608.31,81.35,5685.33,7212.29,0
9675,3993a084-3a95-4789-9841-23cb303bc5e8,TRANSFER,2815.83,2901.85,86.02,28.26,2844.09,0
16271,78fded75-0a4e-431d-97bc-9da729fc3d64,CASH_OUT,1146.63,1191.78,45.15,185.16,1331.79,0
10977,2bc0d6c9-f597-490d-a0d2-05a5ec006ab4,CASH_OUT,1131.72,1239.16,107.44,823.09,1954.81,0
11174,d65573e9-c494-402a-b133-d3dfdb696996,TRANSFER,3.81,25.51,21.69,722.1,725.92,0
17481,9b88b9c8-3081-4cfc-addc-d4d13456ed1b,CASH_IN,506.11,540.49,34.38,2049.27,2555.38,0
17645,2b72edff-3d9e-4f1f-a72e-39ccb3fb11d3,CASH_OUT,638.9,683.31,44.41,2439.07,3077.97,0
17435,f20c0989-8f03-4ab1-ba5a-9bbd4df4a13b,TRANSFER,92.49,180.62,88.13,2528.01,2620.5,0
18653,113a92c6-8d12-4cc1-b3f7-e4264e5d7945,CASH_OUT,1563.61,1565.28,1.67,885.05,2448.65,0
247,cbb35a62-826e-4059-b5d3-fd16f883896a,CASH_OUT,541.41,616.39,74.97,2335.22,2876.63,0
7946,9538eb26-96ff-403e-a1cc-10f1436598c4,CASH_OUT,339.25,375.09,35.84,246.9,586.14,0
5478,ec51c421-b32b-49a3-bd87-4d6d7ec2ab08,TRANSFER,742.98,2192.27,1449.29,2593.66,3202.39,1
13741,ff961bc3-f90a-4727-8efa-fab29f95f0d1,TRANSFER,123.86,148.05,24.18,984.8,1108.66,0
5751,6cd07065-9c94-44a5-829f-97bf8716398c,PAYMENT,2060.38,2162.11,101.72,1028.98,3089.37,0
19018,ef53bd5e-6104-4929-8cff-d9fb7ec605db,TRANSFER,106.7,169.59,62.89,2223.14,2329.84,0
12217,67bfb6ec-7153-43a6-b8e8-09166cddf0e4,TRANSFER,2027.34,2058.08,30.74,495.56,2522.9,0
13231,b06a623c-15e4-473c-8900-2468a7b38526,CASH_OUT,2805.31,2806.25,0.95,1178.94,3984.24,0
10596,92bd0c5c-83b5-474e-9f45-3aefb35fabc1,TRANSFER,770.83,796.33,25.5,211.76,982.59,0
14720,ff0869f6-2cfb-4b43-b9d4-18536e18a61d,CASH_IN,258.85,350.09,91.24,2588.86,2847.71,0
2727,071e972a-2879-4e3f-8651-49d88c41374c,CASH_OUT,2655.67,2765.13,109.46,2331.03,4986.69,0
14333,2279e76f-c0e6-4d58-9367-51bf8ef5481c,TRANSFER,944.95,1059.67,114.71,1001.35,1946.3,0
18904,d443d9b5-4176-46fd-a3b3-0c950ea25aea,CASH_OUT,331.24,426.09,94.85,3107.15,3438.39,0
16335,27af0fc8-d720-44f5-8498-a98661b0c5a2,CASH_OUT,428.44,550.17,121.73,884.01,1312.45,0
650,b9a55f54-f89a-43cc-8a33-da02616e911d,CASH_OUT,911.37,1030.6,119.22,240.11,1151.49,0
4488,15dde09b-e3f3-4b79-92ed-14f71adf578d,CASH_OUT,187.62,308.2,120.57,528.19,715.82,0
18499,ff773c7f-50ad-46a5-8ce8-e9075a4eee30,TRANSFER,13.66,20.52,6.86,2675.99,2689.65,0
138,55956087-e7a4-4d5e-bfed-3e5b81a702f2,DEBIT,182.49,257.01,74.53,1099.07,1281.55,0
8177,1b132e10-190c-4a17-a46e-56bf108e9c11,TRANSFER,245.48,290.63,45.15,450.47,695.95,0
13413,13a98dcf-d7e4-4eb0-89ad-e084f9fb9c40,CASH_OUT,4648.83,4675.64,26.81,1746.35,6395.18,0
2892,02dca910-fc20-4ae7-8b2a-109f972db087,CASH_OUT,64.41,145.47,81.06,1989.0,2053.41,0
4354,c5190f0e-6c2b-442a-b6bb-8de9a1ef30a9,CASH_IN,843.28,907.17,63.89,1038.74,1882.02,0
4161,01e1ecf7-d263-4e1f-bdae-8443a656cdb7,CASH_OUT,338.93,412.05,73.12,3765.17,4104.1,0
8847,c5a0aee9-a054-4052-9769-7b29a7f441b8,DEBIT,819.43,896.46,77.02,2680.59,3500.02,0
10507,4c2a3896-56f5-4a04-ae18-80835268d845,TRANSFER,1255.19,1350.04,94.86,3893.4,5148.59,0
4201,fedbeeb5-d8e2-480c-ac6e-813fda009198,PAYMENT,187.61,209.49,21.89,944.43,1132.03,0
3779,f1213430-4c0c-4a49-b88e-07cadcc61f62,TRANSFER,396.3,410.52,14.22,2922.78,3319.08,0
5747,7d16029d-eabd-452a-97f1-5935ad37f556,TRANSFER,29.62,85.86,56.24,3210.06,3239.68,0
688,8995e777-227f-4caa-83e4-9c11b3330a5c,DEBIT,2457.59,2502.11,44.53,2172.18,4629.77,0
17743,77a33323-17b9-4bf4-8cbb-cd51e928122b,CASH_OUT,3102.8,3247.23,144.43,1435.63,4538.43,0
10152,1ae0dbfc-523c-416d-aaf6-e49511ac6cc5,TRANSFER,1173.61,1350.72,177.11,2710.37,3883.98,0
