step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
5595,690f9c25-64b5-4553-bb8b-1dbd633e8f90,TRANSFER,305.13,552.53,247.4,485.74,790.88,0
9702,f0e5fad0-0110-4e2e-a1f3-94c9d9a478bb,CASH_IN,1029.45,1030.98,1.53,2153.38,3182.83,0
11959,6ae601d9-6f71-4fed-a176-20fd1677bc2c,CASH_OUT,765.88,784.36,18.48,1224.02,1989.9,0
14095,2fe7f4ec-65e9-419d-b347-89cd3efca5de,CASH_OUT,377.98,386.57,8.59,473.36,851.33,0
7736,ab2e51bf-8751-4475-87d2-dff347382022,TRANSFER,321.17,362.5,41.33,954.68,1275.85,0
10268,e9f253f7-6757-4435-9154-6c70e8f2ce32,CASH_OUT,2091.43,2324.08,232.65,621.92,2713.35,0
9197,5f08ef56-2dba-4124-b197-a0f6fa764043,TRANSFER,459.27,486.04,26.77,459.16,918.43,0
6734,c1130419-33a6-4c91-8a84-421372a02b48,TRANSFER,88.61,175.24,86.63,778.29,866.9,0
19420,3e416a1a-a17c-40fe-b5fe-4fa19f0313e3,CASH_IN,4134.99,4279.17,144.18,4470.57,8605.56,0
16499,cf1514f1-521d-4c60-a947-ee340fe2d892,CASH_OUT,1208.59,1250.34,41.75,6434.61,7643.2,0
15713,638bc8fb-5458-4030-a831-f14b9418ecff,PAYMENT,214.1,331.53,117.44,1960.91,2175.0,0
1961,c86cf779-2f58-4d8b-ae6e-42a4d778d107,CASH_OUT,1351.02,1488.66,137.64,2147.93,3498.96,0
7214,b4cab22c-d00d-493e-88ea-234faa850ea0,CASH_OUT,1748.72,1870.98,122.26,1821.59,3570.31,0
2239,c9646b9e-0470-455f-bfdc-f0bbee3fd03c,CASH_OUT,3102.77,3212.49,109.72,64.59,3167.37,0
5030,e8e97572-2f6f-4f09-bb88-a3eecfb3a21a,CASH_OUT,144.25,275.39,131.14,2758.85,2903.1,0
2696,efdf20f6-33f2-4794-9621-47653ac8deba,DEBIT,212.7,302.2,89.5,4636.06,4848.75,0
1281,12435253-c9e6-4c19-b431-2ee622a5e72c,CASH_OUT,993.99,998.06,4.07,2135.37,3129.36,0
19697,06c14e9a-f82f-41bb-a245-3072cd59cc25,PAYMENT,199.11,259.99,60.88,1845.67,2044.78,0
14648,03af94c9-ea88-450f-9fd4-0ffbf1696ed8,TRANSFER,143.71,368.05,224.34,3535.31,3679.02,0
157,db5bd99e-dcc6-45ba-b613-e7c2e7a1e6c5,TRANSFER,1110.2,1179.64,69.44,402.28,1512.48,0
3075,8fd47447-8e80-43db-82b8-6e7f83deac30,DEBIT,457.95,577.25,119.31,2789.15,3247.09,0
13353,3b835aa1-c7df-4e89-95d6-ca26de568870,PAYMENT,898.07,1035.14,137.07,2994.16,3892.24,0
2010,82c6d205-f6a2-4d3a-b101-6ddeb19d5d99,CASH_OUT,397.39,487.56,90.17,448.7,846.09,0
19533,b334477a-a2e4-4411-a3ca-4f8599d8432c,CASH_OUT,571.04,717.95,146.91,280.0,851.04,0
18820,dff44560-ec7d-496e-82f7-ce6229ba2512,PAYMENT,1840.03,2085.06,245.04,2275.44,4115.47,0
6035,9aeaa157-b93e-493a-8de8-80660a3fd5e7,CASH_OUT,140.1,157.97,17.87,87.59,227.69,0
12493,e7ef9bd4-151a-4630-8f4c-94ef5cc8b869,CASH_IN,2858.54,2905.51,46.97,2143.84,5002.38,0
2960,54de92d3-9052-4bce-b4d1-55a51590719b,TRANSFER,3.59,165.93,162.34,3001.33,3004.92,0
8293,b1b28ecf-c1c8-4e2a-85e3-483ecd1ac5e1,TRANSFER,715.98,731.3,15.33,1424.56,2140.54,0
7308,ebaa2342-5f36-4513-9f75-d942f0bd30c8,TRANSFER,525.46,583.11,57.65,808.91,1334.37,0
12175,2b52271c-e211-45cc-9a44-ff57f3c21a70,TRANSFER,265.5,278.74,13.24,2981.69,3247.2,0
16054,5984c9b5-3c89-4732-b9f9-3678cc0523e1,CASH_IN,236.59,277.49,40.9,3008.27,3244.85,0
2622,4dc9ec84-f7d8-440f-83ae-6f7aed0f33d0,CASH_OUT,1227.84,1413.1,185.27,113.66,1341.5,0
19195,ad74420e-8db1-4349-bb4f-896c60aeee7d,TRANSFER,1622.54,1627.83,5.29,1155.51,2778.05,0
15922,116d6211-207f-4007-8545-0d0e6948eb4b,DEBIT,2402.69,2483.46,80.77,1752.84,4155.53,0
1831,8b57105d-d764-48a8-96f8-b309b8c79e57,TRANSFER,385.9,2825.88,2439.98,461.43,614.1,1
414,795f5770-a83a-4747-860d-bdc3782f3f91,CASH_OUT,135.32,257.37,122.05,373.84,509.16,0
9686,91cfc696-9b37-4ebc-a963-cb61d56d1795,CASH_IN,940.85,1000.45,59.6,348.69,1289.54,0
13931,b14584fd-6a80-4421-a9fb-53687c722d51,TRANSFER,917.09,1008.29,91.19,3546.11,4463.21,0
5286,21fc651e-f8c7-4c4f-ae68-94b48fc74a69,CASH_OUT,490.19,521.42,31.23,3118.22,3608.42,0
566,73596462-796e-4ce6-88ca-3dc1c0c2c8c3,TRANSFER,1288.99,1354.57,65.58,904.24,2193.23,0
2306,a9f7952d-dd99-4ec8-8eba-d7415a1c3e32,CASH_OUT,3950.38,3970.8,20.42,235.09,4185.47,0
3859,7bb42762-8a55-48ee-8c66-000323b87d4f,CASH_OUT,3621.51,3627.88,6.37,1576.72,5198.22,0
4153,66c88c5e-dbf3-4c3e-ac21-81191b650298,CASH_OUT,1927.69,1964.31,36.62,2957.21,4884.9,0
19497,92b24e17-ad3e-44a1-a52f-f54ef2a1d62f,PAYMENT,900.04,913.42,13.38,2420.2,3320.23,0
16879,c962a4a6-54f5-4616-a155-2d3b8b2923bc,CASH_OUT,2905.08,2944.97,39.89,1368.45,4273.53,0
7920,a1e5d03b-a27a-4b87-9fa5-f954203d7662,CASH_OUT,366.35,378.27,11.93,563.0,929.35,0
4798,75628bd7-916b-4563-916c-5a7f3aeaa8a5,PAYMENT,353.16,384.55,31.39,2520.27,2873.43,0
2772,1a02fafb-821d-4ae1-8229-2e917adae7b0,CASH_OUT,1343.35,1407.91,64.56,992.34,2335.69,0
2999,c651d337-5adf-43b7-83b8-57cd49276387,TRANSFER,808.39,974.29,165.9,285.9,1094.29,0
8578,21894d76-3941-4c4b-8197-9c8b2f817273,TRANSFER,43.62,160.05,116.42,2013.23,2056.85,0
18485,1c1ccab3-5b8f-4934-86fd-3379b41edf89,CASH_IN,2606.88,2807.68,200.81,658.83,3265.71,0
9584,725dd778-7efa-446f-ac5d-d7b6fc475793,DEBIT,2750.72,2856.26,105.54,712.02,3462.74,0
7733,868278ab-08f7-4e49-b485-f77bfbc43db6,TRANSFER,598.33,852.18,253.85,801.92,1400.25,0
6103,e5b59f69-9179-4a01-be04-0935c45b347e,CASH_IN,478.92,486.91,7.99,2821.45,3300.37,0
18414,5332b1f8-294f-4d2c-9c81-920f723db7c7,CASH_OUT,1035.79,2521.15,1485.35,1516.27,2099.79,1
5758,eeba552d-93e4-451a-953e-15e9e50152b5,TRANSFER,3.43,146.09,142.66,1503.91,1507.34,0
10766,4e54b761-33b4-4d5b-a3e8-883c3f39e308,TRANSFER,3183.91,3258.16,74.25,595.02,3778.93,0
7896,8879fe7b-4e0a-4287-a24c-cc6dd7c30c3f,TRANSFER,380.28,485.0,104.72,1990.54,2370.82,0
12656,a52e11dc-c8d8-4c0c-ae31-ff4d9f699e73,CASH_OUT,1235.04,1288.13,53.09,591.6,1826.64,0
3743,c9d4f33b-13e0-495b-9bc8-45f8dabead46,TRANSFER,156.58,293.08,136.51,743.85,900.43,0
3756,4b6b50b6-6dde-4b23-a929-447ae9d5d63a,DEBIT,624.32,699.6,75.28,3216.91,3841.23,0
6725,f48ab9fe-fb79-48d2-b018-916fae35d625,TRANSFER,1828.61,1894.99,66.38,190.37,2018.98,0
7468,3fb97155-d8ed-47c3-af75-c917a8ea3b25,CASH_OUT,1613.01,1740.29,127.28,610.58,2223.59,0
2555,9a157a36-aff5-4f5f-b395-7c2b49ea81a2,TRANSFER,1017.17,1155.9,138.74,1812.68,2829.85,0
1541,fa276a59-6079-496d-bc6e-1ded720c3f9e,CASH_OUT,568.72,644.05,75.33,1327.51,1896.22,0
15029,fdd1a766-97ed-45c0-83c5-f2573268433b,TRANSFER,984.18,1003.13,18.95,4291.94,5276.12,0
7544,9dc606ec-2dee-49c1-a7f7-2bd44cc6f764,CASH_OUT,543.0,581.45,38.45,347.48,890.48,0
155,f3a87891-c9f5-430f-96cc-8a8bcf6b0b47,CASH_IN,346.17,384.53,38.36,784.25,1130.42,0
8294,115c0f1e-ba2d-4fc6-829c-691988ed5466,PAYMENT,232.5,316.95,84.45,71.37,303.87,0
17159,8e496313-d2d2-4fd2-a426-4c92dec353c1,PAYMENT,3005.53,3068.32,62.78,4412.07,7417.6,0
2611,902b6af4-339f-4bf5-b821-00121da82a11,CASH_OUT,2337.05,2524.37,187.32,18.48,2355.52,0
8863,231168f5-ee8a-440d-9552-c5154ade1f47,TRANSFER,130.96,313.7,182.74,2863.56,2994.52,0
1729,a397ed6a-b933-4581-a8f1-493bd71b0c97,CASH_OUT,540.01,640.07,100.05,10.7,550.71,0
543,d532dcff-e568-4db2-af88-e2d15f42383b,CASH_OUT,368.4,440.46,72.06,1102.38,1470.78,0
3496,4bbbfc35-fb20-44c9-8df6-07f5da284efe,CASH_OUT,82.2,344.56,262.37,2270.02,2352.22,0
1990,90ec82e5-e55d-40bd-b7a7-d6651ad272d5,CASH_OUT,297.41,363.05,65.64,4557.08,4854.49,0
13709,e40a18bd-ede0-4ee7-b73e-09d25624ea13,CASH_OUT,191.02,260.83,69.81,5649.81,5840.83,0
7151,ca854479-54ee-4fc2-a48d-c521a752f995,DEBIT,1688.46,1767.06,78.6,705.51,2393.97,0
18268,563bedc4-d99a-4c77-8b3b-c673b2e68382,TRANSFER,616.3,659.61,43.31,1375.81,1992.1,0
12648,0c8aac20-f042-4e06-b111-1b0d08706e1b,DEBIT,1706.72,1762.79,56.07,418.16,2124.88,0
4450,b2185dc3-b723-498b-ba00-bf9160b76eba,TRANSFER,2702.75,2746.16,43.42,2770.12,5472.86,0
16510,6647718d-49a4-4b61-8565-f8d66db603a1,CASH_OUT,603.95,711.67,107.72,2419.91,3023.86,0
8093,2644b29a-e9ee-4808-b9db-cbfc1c1e5d7a,CASH_OUT,5.4,171.37,165.97,3849.88,3855.28,0
12025,7cb846ca-764f-4d54-bd01-0077503ecbe0,CASH_OUT,1445.61,1446.66,1.05,5527.68,6973.3,0
1148,ea7431f3-df48-4e20-9632-b2f960e812fe,TRANSFER,1071.84,1121.26,49.41,1088.32,2160.17,0
13430,9c3feae4-4836-43cb-aecc-3bf1d408dd7e,CASH_OUT,1090.24,1198.11,107.87,428.46,1518.7,0
4786,85fd9048-ba93-4ea6-a3da-8f2bbace9927,TRANSFER,988.14,1045.44,57.3,3551.29,4539.43,0
8323,805056bd-119d-4b05-8ec5-ec5a514fb3ee,CASH_OUT,498.22,669.7,171.48,2102.03,2600.26,0
18098,d9b04ddc-8141-40bb-aebf-435fd626dd31,TRANSFER,1654.4,1840.68,186.28,4714.23,6368.63,0
7773,1625235b-da45-4587-9727-9e82d4adf8e5,TRANSFER,1803.05,1850.85,47.8,116.65,1919.7,0
18618,87452127-3de9-487b-9b6a-a6a1b2830112,CASH_OUT,1147.9,1192.74,44.84,324.42,1472.33,0
2281,0b0c8a62-00db-4d7c-baf2-9504376b0f09,CASH_IN,1024.26,1267.91,243.66,158.06,1182.32,0
6306,de7f2bb2-7c4a-4331-9b5e-c4a0fb6198c0,CASH_OUT,475.18,517.75,42.57,1564.79,2039.97,0
16463,aa66a13e-c78d-4963-8bc2-750be8669e81,PAYMENT,509.78,615.65,105.86,581.12,1090.91,0
12699,55afdebe-b871-45d9-8b18-d0b509cc5f47,CASH_OUT,1200.75,1219.31,18.56,1239.25,2440.0,0
14001,581d4e2e-e4cc-42f5-a6b4-8ce34e87f308,TRANSFER,651.54,831.37,179.83,214.02,865.56,0
17344,850531e8-ac25-4d53-b258-9a7a6f82f806,CASH_OUT,373.98,453.28,79.3,2175.99,2549.97,0
9250,ea6f1763-04c1-413a-9ba9-377074a3ac11,CASH_OUT,438.78,447.94,9.16,1135.12,1573.89,0
18493,c0d426d3-cb3b-4707-9fb8-33bb7667ae73,TRANSFER,1394.0,1453.97,59.97,408.96,1802.95,0
2326,e7144513-5f57-47a1-af32-65438744fbe0,TRANSFER,1337.11,1598.41,261.31,1495.54,2832.65,0
5848,5d904084-f901-4899-9cdc-fa69190f062c,DEBIT,405.66,489.03,83.37,1945.39,2351.05,0
11135,04a812d5-a9d0-42a8-b3e2-cebfe43407d5,CASH_IN,2625.59,2725.9,100.31,106.58,2732.18,0
190,5e8aa161-b757-4f3f-8766-46a2045c8535,CASH_OUT,397.83,469.03,71.2,3517.06,3914.89,0
8465,7f511b73-5189-4304-b5f6-15b0ea9402f4,CASH_OUT,291.42,299.64,8.22,1.98,293.39,0
2579,0bf0f61d-334f-4c21-8e3d-e542d2364b37,TRANSFER,277.14,356.39,79.26,588.4,865.53,0
2418,8b8d2c0b-fb79-4056-b8bc-41e660dd45f3,CASH_OUT,132.3,172.18,39.87,3910.88,4043.18,0
13602,87b9aee0-b940-443c-b512-c1ee03c88492,PAYMENT,105.8,187.47,81.67,1871.23,1977.03,0
12165,6c71c383-59da-4589-9734-e31f26e011be,DEBIT,992.48,1019.09,26.61,4.31,996.79,0
3729,5ee13af7-a394-4b28-9f88-259ff9d0f8c2,CASH_OUT,798.18,2310.93,1512.75,828.15,1028.22,1
10707,daa17356-2c73-4b2f-8f3a-71c7fa7cd69f,TRANSFER,122.03,198.7,76.67,3993.25,4115.28,0
3616,7e72aaf0-56d0-4bf0-945b-d5e2a8694132,CASH_OUT,1600.33,1691.01,90.68,122.78,1723.11,0
9299,bfa8c214-9ad6-48bf-9b9d-5dcd7be58c21,CASH_IN,1974.88,2043.67,68.78,227.62,2202.51,0
14019,759bb360-3925-45ee-9619-5a639c2e34d7,CASH_OUT,2641.01,2760.08,119.07,985.47,3626.48,0
2927,419b7ee9-d3c9-49b3-854a-935fd2cdbbaf,CASH_OUT,793.48,860.64,67.16,1121.13,1914.61,0
5551,cf7acb49-377c-4a3b-bf32-8084c276af6b,CASH_OUT,4073.73,4180.68,106.95,140.4,4214.13,0
18065,e42fe5b1-1cbf-4599-9047-0a27be1f98e1,CASH_OUT,1044.99,1045.67,0.68,553.43,1598.42,0
19227,dbe811d7-c0d8-4f32-a96f-978291b18cd5,PAYMENT,825.89,935.61,109.73,35.32,861.21,0
18284,8ad9b035-3b31-4668-8033-d9138b6091d0,CASH_OUT,594.35,849.93,255.59,588.07,1182.41,0
13717,f4cfefa3-9ff9-460d-bc6f-32af9132dbae,TRANSFER,1029.59,1291.19,261.6,534.04,1563.63,0
3899,810362ed-44ea-43af-9807-11fd904314ef,TRANSFER,255.71,284.65,28.94,146.49,402.21,0
9158,66470eae-b3a2-4f44-8a64-8c1341d2c729,CASH_OUT,1403.27,1554.43,151.16,15.78,1419.05,0
9225,047b9452-061a-4f08-87ba-086147b138e4,CASH_OUT,316.86,364.31,47.44,1003.94,1320.8,0
5404,489a7934-9532-42ef-9cba-1b59c4d3867d,TRANSFER,249.37,271.15,21.78,262.68,512.05,0
12300,857f7dc0-024f-452b-b638-0825bf7e7da5,CASH_OUT,57.65,308.15,250.5,526.66,584.31,0
6111,1972eb58-5f7f-4f04-ad83-cb5469744f81,TRANSFER,360.18,379.93,19.76,2224.63,2584.81,0
15537,9dc274f2-3f08-4124-9474-59e15d57ef94,PAYMENT,3868.6,4011.64,143.04,4876.57,8745.16,0
11375,d6ac3cd3-37bd-42e4-b9ed-5c360105db2e,CASH_OUT,477.3,485.41,8.11,112.41,589.71,0
13885,7d40f6b4-c308-4168-a36b-01acee71d8f7,CASH_OUT,101.94,130.94,29.01,1627.32,1729.26,0
19225,bb57604e-7f74-40d2-a1c9-bc564c33cdfd,TRANSFER,796.26,825.04,28.78,2154.14,2950.39,0
11691,148ef7c9-6719-432a-92f8-711431a82c9f,CASH_OUT,311.08,390.65,79.57,68.64,379.72,0
9016,2881755d-f5cd-46ba-a203-ca59800e8a6c,PAYMENT,378.29,2573.76,2195.47,274.23,483.57,1
10909,86013fe0-5fff-4245-a179-afa542848742,CASH_OUT,610.35,682.99,72.64,729.33,1339.68,0
14574,bed00891-d3a6-4e83-8715-6977d5eca5fe,TRANSFER,1101.89,1559.73,457.85,417.52,683.29,1
8931,87fd29bf-f314-48c3-a24c-1ed3651f41e0,CASH_IN,119.81,217.4,97.59,1862.76,1982.57,0
7377,1a423bc6-c491-49f5-956f-c08ed503d5a7,TRANSFER,1573.75,1687.58,113.84,1500.04,3073.79,0
6640,e5e58f99-3355-499b-9663-96e8a6358c09,CASH_IN,345.32,625.22,279.91,4111.45,4456.76,0
11140,b9ede242-0f07-4309-af40-f025590bc706,CASH_OUT,836.63,888.28,51.65,1160.49,1997.11,0
354,1dac44fc-9a4d-464c-88c6-327d92a9925f,TRANSFER,385.84,418.79,32.96,6587.2,6973.03,0
6407,78bbe7be-9b7b-41c3-a3f4-4e8bfdf634c0,CASH_OUT,4989.87,5101.35,111.48,3393.54,8383.41,0
3494,5905844f-e75f-417c-b270-454c206af3fb,CASH_OUT,441.17,455.14,13.97,84.14,525.32,0
3003,b9ef9835-8ff0-4812-8721-733a87af1537,CASH_OUT,1218.55,1305.79,87.23,499.13,1717.69,0
9190,73fe1dbc-e7b8-49d6-bf4a-04ea62045716,TRANSFER,2820.39,2839.09,18.71,752.9,3573.28,0
15749,029af699-8432-4d7e-8701-6cab907c2ac0,TRANSFER,436.34,437.56,1.22,571.11,1007.45,0
9569,348d6bdf-85c3-4216-a266-bb9199f9f984,CASH_OUT,900.42,1042.35,141.93,986.83,1887.25,0
8510,45434083-cf8b-4a4a-b4b4-c2be64cc4396,CASH_OUT,314.58,321.17,6.59,1849.49,2164.08,0
3851,6fdc2245-ebcc-407e-9cb6-efdd0134e317,CASH_IN,113.97,148.64,34.67,1652.91,1766.88,0
11237,1c350d83-0a9f-4c1d-a754-8a6e08e3cbbd,CASH_OUT,412.23,486.83,74.6,883.31,1295.54,0
14684,fbd094ba-da08-4283-abce-f81fdf34528e,TRANSFER,2068.42,2247.96,179.54,220.56,2288.98,0
11025,b6d667f3-6ab7-44b1-85b1-1564c1899e22,PAYMENT,1390.63,1557.45,166.83,304.52,1695.15,0
7247,9eefe7b2-f615-4db4-9817-f656499b17ca,CASH_OUT,1688.54,1744.32,55.78,160.32,1848.86,0
2486,273dffa9-47f9-4a37-9b97-4f42305266ca,CASH_OUT,1441.67,1471.67,30.0,184.04,1625.71,0
15940,36e0f89a-cf82-4415-b1f5-e93fa1fb0b38,CASH_OUT,1536.12,1691.14,155.02,1811.38,3347.5,0
2469,f6a7480d-a724-4046-b1b9-4f6b2d732ae2,TRANSFER,981.55,1959.63,978.08,1583.44,2392.93,1
12997,4cda7e1e-a75a-4258-ad48-d820937b0794,TRANSFER,1274.69,1327.28,52.59,3056.15,4330.84,0
13050,3f4d10c3-a9d5-476e-9f0e-563963002ece,CASH_OUT,3775.55,3801.07,25.52,1447.16,5222.71,0
4250,6e5b505d-463e-47c9-85c3-bccd78dfc488,TRANSFER,2092.24,2221.46,129.22,237.87,2330.11,0
9030,5fc57958-72c9-4548-b688-8e70ee9cbf84,CASH_OUT,839.4,841.79,2.38,960.03,1799.43,0
8802,337a212d-946a-4772-9a50-e328a5003dab,TRANSFER,943.67,954.54,10.87,1903.61,2847.28,0
1772,c14ac2a2-662c-4d72-8152-6c1a4e43fbca,DEBIT,410.16,442.14,31.98,737.63,1147.79,0
455,b07da634-3068-473c-a1aa-35365b0de5f2,TRANSFER,113.83,153.23,39.4,4160.43,4274.26,0
11457,21b9f6e4-7536-4a0e-bea9-8979a9492625,TRANSFER,234.75,310.94,76.19,1263.98,1498.73,0
3217,60527489-4f75-42bd-896f-7a5d81c1f1da,CASH_OUT,149.6,199.17,49.57,1584.78,1734.38,0
11741,74bb917a-2e84-4d29-bcf5-1429991aa95a,CASH_OUT,97.33,180.32,82.98,389.17,486.5,0
8276,fb214231-b617-439d-85b5-e1e2ad34de9e,CASH_OUT,2062.85,2128.22,65.37,2476.95,4539.79,0
9136,477a7380-e58f-49df-a012-257d18828b97,CASH_OUT,397.9,454.31,56.41,1474.33,1872.23,0
15787,05a8e48f-cd9c-4562-b5c9-b2b3552b0a99,CASH_OUT,1266.23,1324.18,57.95,83.46,1349.69,0
9862,84a947e5-b650-4b4f-9f56-b97c62dc3c25,DEBIT,934.69,1097.32,162.63,618.05,1552.74,0
2197,3895cd9e-e4e1-4cfc-98db-16626bf2d9ce,TRANSFER,447.54,480.2,32.65,1844.4,2291.95,0
15554,6b672bbb-c78f-4f46-b14d-37294a1ea9a9,CASH_IN,399.28,491.68,92.4,2348.91,2748.19,0
17107,bf9e36d9-4310-44df-9386-ef31ca2e5c34,CASH_OUT,80.2,254.06,173.86,290.53,370.73,0
7065,68d8b7e1-daf4-486a-a59d-0290a82ef49e,CASH_OUT,1598.18,1667.89,69.71,3033.67,4631.85,0
10348,bfbe1728-4d29-4e30-a110-defcf96cdf18,TRANSFER,1276.27,1329.59,53.32,495.22,1771.49,0
16964,9b3dadda-cdc9-4d3b-9b1b-61c76ff385cc,PAYMENT,1348.06,1385.12,37.06,1292.68,2640.75,0
12562,ba747220-7805-43ab-9e97-90d12d96e782,PAYMENT,751.83,790.87,39.04,306.37,1058.21,0
18583,cb120d72-75c3-4822-b209-a1a8ff299052,CASH_OUT,1224.45,1269.33,44.88,4472.03,5696.48,0
11818,48f0a2a7-fef8-472c-bebd-221f93283fa6,PAYMENT,458.5,470.11,11.61,3162.15,3620.65,0
6474,a468b811-1f5f-450b-bb4a-eb3dfee709c7,TRANSFER,286.25,292.23,5.98,1323.57,1609.83,0
9969,f625fac5-69f8-49a3-82f0-c10f1b65e248,CASH_OUT,254.0,333.39,79.38,1235.55,1489.55,0
5705,aee704aa-4a7f-4b72-8abc-2d68c84e2158,TRANSFER,1130.3,1239.52,109.22,998.41,2128.71,0
6486,46657321-01e2-41cf-b0a5-907aca4acc37,DEBIT,2151.31,2401.3,249.99,1672.84,3824.15,0
17421,7d55c145-31ff-40db-bc3e-d354e75158b3,TRANSFER,1916.92,1981.66,64.74,1309.42,3226.34,0
4900,a71caff4-cbf0-4725-baa0-a89c1bf4b13b,CASH_IN,2682.04,2756.33,74.29,62.39,2744.43,0
16985,a0359d35-c4e6-4d4c-a051-ebb8c874245d,CASH_OUT,1815.62,1895.38,79.76,600.44,2416.06,0
18977,0a847756-c672-437a-bf11-e12b875ee717,TRANSFER,322.45,349.36,26.91,297.92,620.37,0
5269,87a08802-050f-45d8-94c7-1a0ea538d522,CASH_IN,202.71,399.68,196.97,5108.83,5311.53,0
12818,dc799f43-b0e8-44bb-aec3-e273f7673f05,CASH_OUT,2260.69,2369.61,108.92,2334.74,4595.43,0
8269,d7a24581-0116-4e6b-870c-aca3c579d04f,CASH_OUT,1126.08,1132.72,6.64,280.46,1406.54,0
6403,fc77711b-c5ed-433f-918a-5a3cf0b6cd1b,CASH_IN,1175.08,1264.17,89.09,2273.34,3448.42,0
6694,91d90ba0-1a2c-4b02-b489-0dc55cd162bd,TRANSFER,947.31,1013.05,65.74,139.4,1086.72,0
14556,a2322edb-2973-4e2e-99f9-be0e6c3cd302,PAYMENT,3612.06,3659.11,47.05,87.32,3699.38,0
19906,b42a2d02-3e24-4f1d-9461-73b0cd1bd022,DEBIT,990.98,1061.13,70.15,1175.71,2166.69,0
10083,deabdcfe-662a-4db1-877d-3e71da0bc20a,CASH_OUT,4197.31,4406.29,208.98,88.5,4285.81,0
18433,ee847a7c-8353-4d8b-bcd7-7374d8860536,TRANSFER,452.55,551.01,98.47,333.36,785.91,0
18713,588aca52-ae69-4eff-ac0d-bbe47db117f9,DEBIT,1943.4,2105.74,162.33,5134.08,7077.48,0
3745,4ea18110-2662-439e-a34d-a5e1529e800d,TRANSFER,449.24,582.22,132.98,367.39,816.62,0
10296,3be0a8c2-7b1a-4701-b368-a0ee01c0a02b,CASH_OUT,995.88,1058.1,62.23,138.12,1133.99,0
178,a9087170-44bf-44fc-94de-2b63154513e9,DEBIT,45.57,147.16,101.59,4797.54,4843.11,0
7422,6257d055-87f6-49b9-a63c-54288656e180,CASH_OUT,143.5,294.35,150.86,1441.01,1584.51,0
7054,a7fbcd8d-2a31-422c-8267-bce1f2b37c98,CASH_OUT,1388.5,1469.78,81.29,3837.88,5226.38,0
12890,319df2d3-ac5c-406a-a04e-cf11805341b3,TRANSFER,1788.22,1955.53,167.32,1851.95,3640.16,0
8391,d5870011-d9fe-4a40-a69e-f8c712892e8a,CASH_OUT,137.17,262.46,125.29,746.79,883.96,0
18077,f20703be-b6e9-471b-b8fc-d86a9075c94c,TRANSFER,2104.63,2283.29,178.67,1825.16,3929.79,0
15156,e7717ab5-1c83-4c4e-acd0-fedcb0300f62,CASH_OUT,1757.16,1826.26,69.1,4391.34,6148.5,0
8859,99a304a0-823d-4d69-93ff-4f38a98eebce,CASH_OUT,4578.81,4590.05,11.24,464.02,5042.83,0
10158,b59f5b0a-56b2-4685-9f68-705b00fb937f,CASH_IN,41.49,80.64,39.16,1799.84,1841.32,0
19080,3c62a9bd-1429-40fd-8d43-f26b219c7e16,TRANSFER,443.17,458.28,15.1,34.39,477.56,0
19378,a9e26145-a6f5-409a-9592-e3778cd7246b,PAYMENT,2050.34,2116.84,66.51,10244.58,12294.92,0
7519,321a966c-6f89-411a-8403-a97941deb69b,CASH_OUT,2347.96,2394.65,46.69,747.66,3095.62,0
17233,21244067-07db-489c-b674-6dce170f0959,TRANSFER,205.97,248.45,42.47,608.28,814.25,0
265,3e1d5180-d37a-425b-a9dd-add2e070ce8d,CASH_OUT,3522.39,3527.52,5.14,6161.01,9683.39,0
8803,fb5f13cb-4a6f-4061-8164-b3be6ebad7a0,TRANSFER,437.55,495.9,58.35,1226.29,1663.84,0
2321,76f1256f-621c-4753-8960-49d608d7d645,CASH_OUT,397.41,463.98,66.57,3269.3,3666.71,0
2605,7592939a-595d-4329-883c-9493bc7974d6,CASH_OUT,154.52,250.94,96.42,346.37,500.89,0
1479,8af0cdc9-2fbc-4179-a75d-227d0211e101,CASH_IN,2655.57,2807.31,151.74,1605.47,4261.04,0
5385,cc568254-92fb-499f-abd2-a18edb83fb68,TRANSFER,112.1,140.81,28.71,635.78,747.87,0
10248,5fa438f8-c760-4425-8770-739d3ef45ff7,CASH_OUT,1747.34,1925.58,178.24,1603.09,3350.43,0
4344,e4f6a6ef-76f2-4f72-a8bb-00e3a037979f,CASH_OUT,2195.16,2246.13,50.97,3284.13,5479.3,0
19852,8d858879-1720-4fdd-86e7-779eafa2d6fe,TRANSFER,784.48,830.43,45.95,1063.46,1847.94,0
17338,65d8d434-b2bf-4f2f-95be-77cf438493ba,CASH_OUT,2991.23,3066.8,75.57,699.59,3690.82,0
17676,6c3dfbe4-02df-4599-a80c-1e8ffb8259af,DEBIT,3108.08,3120.71,12.63,25.81,3133.89,0
19454,d7e90de2-8f0d-4fab-9f1c-e7510ce60a70,CASH_OUT,1710.1,1801.88,91.78,2718.16,4428.26,0
15462,0a9ff1eb-4740-4702-b26d-3f06f8de6ca3,TRANSFER,1260.32,1334.11,73.79,116.82,1377.14,0
7108,2fa8ae21-28b5-4522-aba4-00add3566fb4,CASH_IN,542.36,620.7,78.34,596.74,1139.1,0
16163,4a6bb903-f422-4f75-8881-f64ff7916b5e,TRANSFER,1779.06,1846.12,67.06,2116.62,3895.68,0
