step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
18106,9e8e91b0-9246-4286-af71-2e26b8316e79,TRANSFER,483.03,503.82,20.79,652.14,1135.16,0
12648,c31905a3-2100-440f-a48b-60e868b9b13c,DEBIT,1040.28,1131.6,91.33,185.5,1225.78,0
2898,a0dc946c-f43f-4a7b-a407-ff1b342ef81e,CASH_OUT,1368.87,1459.69,90.82,5684.37,7053.24,0
15201,38531092-b1e5-431b-beb0-aff53ad6b5bb,CASH_OUT,619.13,678.79,59.66,5091.19,5710.32,0
3090,a3467599-0b9d-4d1e-b221-f9d4d6fce1e6,TRANSFER,1561.42,1646.79,85.38,5094.26,6655.67,0
61,0fdba10c-54d1-4676-be66-4feedcb651be,TRANSFER,918.65,1753.32,834.67,58.75,772.86,1
5152,32805cc9-0d1c-49e4-abc3-a83bea078933,TRANSFER,2044.13,2079.82,35.69,2403.09,4447.22,0
15956,63530ba3-f9ce-44fc-b3cf-fd29ca7394af,PAYMENT,2181.46,2219.49,38.02,59.8,2241.26,0
17471,6fdd194c-acb4-47ca-96ba-0c5ac07dea53,CASH_OUT,1648.07,1928.15,280.08,794.2,2442.27,0
14464,06a571c5-130f-4359-a1d3-73d316473ee3,CASH_OUT,549.21,560.41,11.2,134.34,683.54,0
11802,eb02485b-813a-466e-85a7-32029106eba1,CASH_OUT,233.33,395.06,161.73,1841.76,2075.09,0
1375,b008a1a6-3fc0-4de2-92e8-f466b0ec3d53,TRANSFER,2285.97,2363.74,77.78,669.06,2955.03,0
4497,dcdf550d-8e7c-44c7-9e59-acc5e4e1196c,CASH_OUT,1132.55,1290.98,158.43,3120.52,4253.07,0
13885,4d098492-bb11-4739-89fa-5559487a708c,TRANSFER,3970.51,4063.61,93.09,346.89,4317.41,0
2065,79c9088f-d37f-43e1-a4bf-702c5b305d79,CASH_OUT,739.84,757.88,18.04,3605.09,4344.94,0
19162,e461a966-44cb-43b1-ac6a-c439fc06c5b4,CASH_OUT,4023.73,4219.55,195.82,3808.07,7831.8,0
3668,9e7ef02f-c8a8-4655-b24b-a3e917b403b8,CASH_IN,1217.49,1299.8,82.31,239.61,1457.09,0
9247,f188a493-2ce2-4431-839e-663407d34ab4,CASH_OUT,45.72,195.91,150.19,3017.28,3063.0,0
2981,de755827-a903-41d5-b212-bc2940776a2a,TRANSFER,423.66,547.58,123.93,1059.14,1482.8,0
11225,e8cc342e-71b7-4d17-ae7d-895d8a65cdc0,CASH_OUT,3937.6,3985.51,47.91,1604.48,5542.09,0
10022,15975606-3049-4537-8705-fbf85418f886,CASH_OUT,1816.42,1834.42,18.01,410.05,2226.47,0
12847,4a48113d-8246-4bcb-a591-ddf8625576c3,TRANSFER,281.03,375.74,94.7,5829.97,6111.0,0
5652,0abb51a8-55f2-4058-b2fc-7ab5f19830c5,CASH_OUT,360.87,442.43,81.56,1450.41,1811.28,0
11998,58cd416f-3024-4ee0-8a3d-49141516c95b,TRANSFER,1246.95,1270.59,23.64,1067.32,2314.27,0
1444,575f71c4-8fda-4f60-9bee-f210aa52694b,TRANSFER,15.38,43.52,28.13,993.54,1008.92,0
1215,5f3d6cc8-62dd-49a8-981a-841887807979,PAYMENT,94.83,100.14,5.31,2042.1,2136.94,0
12591,8dd9b942-a6b3-4c3a-81fb-89889a65dc72,CASH_OUT,3055.82,3143.25,87.43,572.11,3627.94,0
8829,3d5e7a80-1257-46a4-a06f-5053660965cb,CASH_IN,2037.38,2077.12,39.74,4626.4,6663.78,0
14286,be0510bc-9950-4d22-b6b2-d199d46082f0,TRANSFER,1054.75,1184.57,129.81,400.39,1455.14,0
3000,231e06de-7fc7-4084-98fc-882aab98dac1,TRANSFER,433.5,538.85,105.35,5830.28,6263.78,0
19096,4e5b09f4-6185-4429-b91c-a3d17ae44bf4,TRANSFER,24.62,159.98,135.36,3104.72,3129.34,0
14939,e1fb09ce-9425-43f7-867b-5ba239a89511,CASH_OUT,2040.59,2138.09,97.5,484.26,2524.85,0
1850,1ea34dbd-4dc6-4497-81ec-c60a8e1d48e3,PAYMENT,1529.72,1556.8,27.08,2602.37,4132.09,0
7263,722f9abb-3c13-4d36-add2-914fc912f85b,TRANSFER,1192.49,1247.22,54.72,2889.56,4082.05,0
3355,f51db0a7-b4f2-43f2-87e6-5da8ba92d472,CASH_OUT,676.62,788.52,111.9,1570.54,2247.16,0
14455,11f6b5a1-c640-4338-b427-6fa4b28892bc,TRANSFER,1937.4,2037.75,100.35,1551.0,3488.4,0
17313,c68b4dfb-110e-4572-9eb6-6aac7686bdad,TRANSFER,250.3,315.44,65.14,221.08,471.37,0
9362,8e00720d-79f4-4dfe-9b35-9895482c4fed,TRANSFER,5097.24,5112.21,14.97,1477.17,6574.41,0
9461,9c1f36bb-90aa-4271-989c-85b8ded92860,CASH_OUT,274.85,526.94,252.09,815.74,1090.59,0
3704,0e7491f3-44a7-4e65-8a37-1efaf5c27082,TRANSFER,908.2,1006.04,97.85,687.1,1595.29,0
3115,b0f2becf-fbfa-4218-8c77-a0afbbd3c45e,TRANSFER,2296.16,2339.31,43.15,480.45,2776.61,0
3215,4448aecd-985b-4521-92c9-55d0978f06b7,TRANSFER,845.28,952.0,106.72,844.46,1689.75,0
13861,13d5d140-9b8c-4140-89b0-a66f328280c2,CASH_IN,362.5,502.15,139.65,3668.98,4031.48,0
18039,af2f5547-5e7e-46a2-ad6a-ccf2eb83f08e,TRANSFER,436.68,458.32,21.65,256.18,692.85,0
18925,c289026b-a96a-4599-95ad-5f5ecee95958,CASH_OUT,4274.67,4357.59,82.92,1255.27,5529.94,0
15215,764675d7-29d0-4b96-834c-9d8eab922915,CASH_OUT,2133.5,2204.54,71.03,296.71,2430.21,0
16767,7f2000bd-c7f5-4344-8ac3-727fa43b8416,TRANSFER,195.5,267.92,72.43,1407.34,1602.84,0
10633,4ca0c223-ebbb-4e91-a234-374694567db5,CASH_OUT,1326.4,1367.64,41.24,1212.16,2538.56,0
8333,2dc47d26-245a-429d-a1bb-10b8ed751a2a,TRANSFER,195.76,303.37,107.6,378.68,574.44,0
17689,6d2544e0-4b63-4d53-b977-d7a92e74f9af,TRANSFER,621.71,628.72,7.0,539.28,1160.99,0
16102,d5997200-5266-4e0a-be36-9fe650c8beac,DEBIT,1246.05,1249.74,3.69,2970.25,4216.31,0
12298,4e3aaf92-c090-4315-b5f8-9d4d881e857e,TRANSFER,196.03,327.79,131.76,2262.78,2458.81,0
13618,1013b4c9-963b-4218-8d73-27d7b4277497,TRANSFER,934.75,966.17,31.42,110.04,1044.78,0
12836,4f491214-64b9-4abe-bf20-e63e515932d1,TRANSFER,369.66,440.88,71.22,1531.41,1901.07,0
13085,c7de4f98-322b-4ad3-aa03-b47942378ffe,TRANSFER,529.06,530.74,1.68,4060.78,4589.84,0
14130,7c1c7f2e-d1c8-48ef-96cf-72612d82ecf2,CASH_OUT,942.37,1017.19,74.82,402.8,1345.17,0
5019,9aed308c-3c3b-4bad-8ab1-40297b5aaa47,TRANSFER,928.31,966.72,38.4,258.89,1187.2,0
4558,ffab80cd-3a76-4bf2-8187-e0d5252b697f,TRANSFER,156.73,343.91,187.19,6783.02,6939.75,0
16759,21fa379f-e843-408a-ab79-324497641592,CASH_OUT,620.06,668.25,48.18,243.25,863.31,0
14184,7670e67d-483d-4dde-9e08-d39c9b7520ef,CASH_OUT,20.09,50.92,30.83,1817.08,1837.17,0
747,d01320a6-add7-46a7-95ad-7138d9c55fb9,PAYMENT,149.45,175.86,26.41,193.93,343.38,0
11092,b5ae5388-0982-4471-ba25-739b74a69286,CASH_OUT,1585.75,1651.54,65.79,1461.9,3047.65,0
10422,7bb57a1d-f4b3-42bc-ad94-cb9e676e0bf8,TRANSFER,12.29,48.25,35.97,748.59,760.88,0
313,359f0592-2662-4281-81c9-d008907c7c23,CASH_OUT,548.67,677.7,129.03,1445.47,1994.14,0
11238,0339a6b3-bdcc-4dda-aad0-605bf402bc10,TRANSFER,160.89,167.43,6.54,749.84,910.73,0
4830,5807b82b-898d-4890-8d55-ae374b9e8df4,TRANSFER,168.61,384.93,216.32,3756.26,3924.88,0
12783,295e6500-6453-4fbc-8dfc-63d94bebdb41,DEBIT,1233.12,1404.47,171.35,17.34,1250.46,0
15623,1e4e0b62-5a3d-440e-94e7-317db8d6ddba,TRANSFER,1562.04,1580.86,18.83,140.72,1702.76,0
135,a85304fc-a643-403c-a68e-ab69e69d80bf,CASH_OUT,461.37,510.65,49.28,424.82,886.2,0
1158,47a7e3c3-a055-42a1-b679-3ebb87987dc8,CASH_OUT,1158.73,1355.43,196.7,1883.57,3042.29,0
9173,a905d578-10fe-47f9-a913-c763807dd468,CASH_OUT,315.8,459.73,143.93,4287.07,4602.87,0
14885,4c01d629-b272-4e4b-b5c3-7f8f424a78c9,TRANSFER,786.69,800.28,13.59,1658.96,2445.65,0
19350,1cd64fd6-5fd7-4d6f-b801-8c46601175c9,TRANSFER,1245.25,1251.41,6.16,6674.16,7919.41,0
8567,6331c374-7009-43f3-96ba-0182dfc33397,TRANSFER,1256.38,1403.85,147.47,896.74,2153.11,0
2680,777eff11-d984-4fa1-a2d0-de20f9ff699e,TRANSFER,537.59,544.5,6.91,1286.15,1823.74,0
3508,c774526d-9949-471c-bac9-331d26fd9799,DEBIT,1449.39,1461.45,12.05,224.23,1673.62,0
17928,b44dac91-780a-47fb-bbc3-32598c3e0dad,CASH_OUT,2569.77,2611.62,41.85,1258.33,3828.1,0
10625,ecf4a628-8b9a-4caf-9b66-8a9567bce00e,CASH_OUT,1890.08,1944.98,54.9,2402.03,4292.11,0
9917,754496c4-a03b-47cd-94ed-9f586410ae5d,TRANSFER,552.87,557.89,5.01,750.44,1303.31,0
7644,5145db89-784e-4a16-99d5-11adf06e4ba4,TRANSFER,479.78,492.85,13.06,5266.18,5745.96,0
10172,23160f12-211a-492e-953d-cc1b437ef761,TRANSFER,654.36,750.95,96.59,2015.94,2670.3,0
12048,9a2a9df7-0d5f-4e7d-93e1-ad5efad0f534,TRANSFER,388.98,438.72,49.74,831.06,1220.03,0
5917,3d83a773-c2b3-4b10-a18f-c80549a28de4,PAYMENT,402.39,430.74,28.35,1788.11,2190.5,0
16942,5aec1a5c-cfd0-49ab-8357-1afb5426bdb1,TRANSFER,1704.4,1758.22,53.82,4092.56,5796.96,0
4506,d284dff4-4cae-4a93-8b52-39c840b23b11,TRANSFER,720.18,760.59,40.42,949.64,1669.82,0
11398,aa07202e-76cb-4ccc-8eb3-48cf76c0847d,CASH_OUT,204.3,239.61,35.31,321.09,525.4,0
18169,d71bdb89-c955-425f-b414-cb7f81298d58,CASH_OUT,6642.34,6785.2,142.86,4537.4,11179.74,0
8177,29578247-07f3-42f3-89fc-302285cbcfce,TRANSFER,220.2,309.66,89.45,17.73,237.93,0
13563,9cd4c811-1ac0-4d97-83f2-99f58ae5ee77,CASH_IN,174.99,396.3,221.3,1472.29,1647.28,0
4741,6c1e1f65-e7fd-4c2c-ad53-923354c6203c,PAYMENT,851.61,986.35,134.74,3618.44,4470.05,0
13526,36825161-38f6-4044-844e-8212c4722660,TRANSFER,651.22,681.2,29.98,2399.94,3051.16,0
15385,df0a7d1a-efc9-466a-bb99-364ccedf32da,CASH_OUT,970.05,1015.18,45.13,838.34,1808.39,0
17469,1738a2f0-175d-4888-8ffe-abb3719ef19b,CASH_OUT,606.82,610.57,3.75,293.35,900.17,0
6778,d7f94b23-c579-42bd-ba3c-6101d468c830,CASH_OUT,769.43,891.55,122.12,984.65,1754.08,0
17042,fe4bc6be-22f3-4c4c-929e-1f63ecd859f3,CASH_OUT,99.92,184.24,84.32,673.18,773.1,0
3509,2724f6c2-68b1-404a-bb39-4082090290ab,CASH_OUT,942.58,959.78,17.2,3945.91,4888.49,0
660,91901e3f-947e-45ed-97b4-ec6c02855aab,TRANSFER,320.59,365.45,44.86,589.02,909.61,0
2366,05c0376a-dce7-4d0f-a581-1f18529a0bee,TRANSFER,1071.86,1085.05,13.19,703.06,1774.93,0
14537,d02a39c2-4776-4319-9c21-3f8be41a7f3d,TRANSFER,417.87,518.06,100.18,64.58,482.45,0
11565,661c860f-537a-4506-a3e2-3ba04088919e,DEBIT,975.29,984.54,9.24,1859.94,2835.24,0
11424,fb4aa349-f4a6-4338-81cc-b75f9f1f76ee,DEBIT,1250.98,1364.27,113.3,5978.48,7229.46,0
2634,9c61cd0e-37df-4507-869d-0c9f193e9859,TRANSFER,18.53,157.99,139.46,18078.13,18096.66,0
12611,2a87ed95-06d5-4771-9979-26627bc6e66f,TRANSFER,398.81,436.75,37.94,1311.08,1709.89,0
19113,79189cd5-74dd-4c1a-b5c6-128210d08216,CASH_OUT,3123.05,3124.58,1.54,1242.49,4365.53,0
13125,85f1627d-9ac1-4819-a94e-be36720a17ff,CASH_OUT,1457.94,1511.74,53.8,615.55,2073.5,0
10629,f3a2b539-18fe-4c9e-9ac0-8c4066b813ff,TRANSFER,1553.04,1689.22,136.18,4270.74,5823.78,0
18753,54630c72-c241-49ea-9416-16cd66f27d04,CASH_OUT,1437.51,1555.74,118.23,160.63,1598.14,0
5881,ea7ec56a-7933-4eab-a554-7a3fb7c1c7f7,TRANSFER,1047.92,1066.51,18.59,1083.94,2131.85,0
5851,5879c864-65ab-4be1-b88c-3e0cb4530dfc,CASH_OUT,2361.55,2372.16,10.61,956.75,3318.3,0
1973,6cb3e36e-16d6-4b24-b27d-8c1f806d3280,PAYMENT,450.22,513.09,62.87,1386.18,1836.41,0
12371,ebab0eb9-c3ae-401c-9c66-09a73f1211a8,CASH_OUT,175.38,340.27,164.89,4951.9,5127.28,0
3937,047d6d01-7093-4341-9d45-6e9ee57df3b6,CASH_OUT,600.01,625.76,25.76,4091.63,4691.63,0
464,11652bf7-3121-46af-accd-d6da3df0174a,TRANSFER,2670.77,2783.02,112.25,2865.92,5536.69,0
9312,f06f49c8-9e45-4023-8c98-893db56b975e,DEBIT,387.62,426.31,38.69,144.05,531.67,0
2086,6ee1d2c7-67dc-44fe-85f2-0bb2a9973fdc,CASH_OUT,2.44,5.81,3.37,2938.59,2941.03,0
9731,e0cbb8ea-16f4-416f-8d2e-dc9adc054a80,TRANSFER,1045.22,1056.76,11.54,571.06,1616.28,0
2967,6f07a239-2187-4dc1-a912-17f5362808f1,CASH_OUT,647.88,655.09,7.21,326.67,974.54,0
18150,5b8da778-f8c0-44a6-a115-799093119931,CASH_OUT,2585.2,2682.23,97.03,2309.42,4894.61,0
4633,b1591c61-f985-43dd-88c9-1dd3fc8d10f0,CASH_OUT,285.21,290.89,5.68,1963.03,2248.24,0
14662,bfda1b76-4ef8-4719-8015-20d24923f117,CASH_OUT,320.52,337.84,17.32,12701.54,13022.06,0
10137,7e4404be-0ea5-4788-94bf-296969b94770,CASH_OUT,837.56,905.41,67.85,1608.43,2445.99,0
8884,e91a2029-752c-4036-b191-056e9ea8a70b,TRANSFER,324.12,359.51,35.38,142.97,467.09,0
3414,468824b7-3de1-4f8d-bf4e-0dc812a8c22d,CASH_OUT,4675.81,4772.43,96.62,1297.15,5972.97,0
97,89fb6264-74c7-4e6e-8f3e-5159d19dcc74,TRANSFER,599.0,682.27,83.28,426.23,1025.23,0
14572,94b985ec-dad7-4026-ae7c-63b84203ce17,PAYMENT,1041.64,1120.32,78.68,4987.38,6029.02,0
15897,8695e755-1df0-45ee-963d-953691d1570f,TRANSFER,452.09,542.4,90.31,3373.02,3825.12,0
9476,7ac18208-bc56-4477-a2c3-fccaaf744443,TRANSFER,953.38,1060.72,107.34,891.93,1845.31,0
3640,cddb8e89-bbe4-42da-b81d-8ad8c6418a93,CASH_OUT,593.1,655.18,62.09,60.62,653.71,0
8896,35699307-b14c-4f1b-a0cd-e52e7a5b8b11,CASH_OUT,1915.65,1949.69,34.03,237.87,2153.52,0
11455,ad9d1209-7163-4cfc-8b68-e4915f75e102,PAYMENT,1648.09,1619.56,0.0,8832.46,9365.67,1
17013,7ba7ce7a-caab-4b7c-847d-2f12a142f3a2,CASH_IN,1273.67,1305.19,31.53,1396.8,2670.47,0
3449,07f9aa11-74f0-4581-b2c8-3b525f8060ee,PAYMENT,1195.0,1202.96,7.96,275.35,1470.35,0
10152,2bb097f4-0a08-4bc2-a860-a3f924564290,TRANSFER,471.31,475.2,3.89,202.03,673.33,0
7921,4cd08382-d050-4e64-a118-332ae0824853,CASH_OUT,502.43,597.29,94.86,230.83,733.26,0
12555,c07c1c42-fe89-4ade-aab8-25b4588ff6cd,TRANSFER,565.61,579.76,14.15,106.53,672.14,0
3079,d32d514b-29e4-4782-a8d2-3e84fb71604c,CASH_OUT,646.22,916.48,270.26,5289.86,5936.08,0
5020,ea8c8b9c-c4d4-437e-b90b-4cada2ebd1d6,CASH_OUT,0.36,224.32,223.96,2623.24,2623.6,0
15606,d2c8a781-9678-4c68-a4f9-de1b9cf3fc32,TRANSFER,5894.99,6092.78,197.79,59.45,5954.45,0
16036,3e03b620-96fa-4cad-9d22-ef4f5273a1c3,TRANSFER,79.29,129.37,50.09,1687.93,1767.21,0
10886,9b0c3e03-dd52-4a34-b2a0-1d6ee9373eef,CASH_OUT,1148.3,1154.51,6.21,2872.87,4021.16,0
2397,227cd025-f449-42bc-8378-0525a0f62ce1,PAYMENT,110.4,254.31,143.9,1949.84,2060.25,0
9554,4504f1b7-a3fe-45ea-b876-0f1079c43518,CASH_IN,1688.83,1858.36,169.53,1740.73,3429.56,0
19045,a1c17f63-6c6a-4ccc-9631-2b9f9d1a0ca7,TRANSFER,643.76,648.91,5.15,2518.94,3162.7,0
14864,85b971cd-2f08-478c-9a3b-56585b3f7abc,TRANSFER,17.85,37.26,19.41,562.68,580.53,0
6671,0b5e7463-572f-4d79-8191-003db38447db,PAYMENT,328.25,329.44,1.19,89.03,417.28,0
8244,1ffd4a0b-5f68-4a62-86b4-3fd3cc4871a0,CASH_OUT,136.96,243.14,106.18,1124.7,1261.66,0
3961,9356f731-b053-4d60-a605-580f04ebb32d,TRANSFER,899.92,968.18,68.26,1916.77,2816.69,0
8142,20e58e90-44dc-4278-a155-d94cb5488adf,CASH_OUT,689.56,693.66,4.09,2605.44,3295.0,0
4022,a97b72c5-93ee-4e6d-9c82-3f76d333798d,TRANSFER,118.36,188.85,70.49,133.14,251.5,0
3389,94bbc036-c10f-41b8-8ae9-c51649d4326a,CASH_OUT,910.03,942.48,32.45,21.82,931.85,0
17917,9c1b8968-7167-4461-a0a8-c13dfd1336d3,TRANSFER,781.5,818.57,37.07,2079.26,2860.76,0
14761,3a7b7796-3835-43da-9a2a-b2c1b6f2c688,CASH_IN,387.56,455.35,67.79,624.16,1011.72,0
8688,deee67de-90c4-4859-8d9a-52d90f30db0c,TRANSFER,1335.82,1569.18,233.36,289.47,1625.28,0
3766,b669b5f0-7e4a-4013-af03-6ed21de85d28,CASH_OUT,551.94,585.65,33.71,1232.54,1784.48,0
10239,d861c99a-cc12-443c-8bf1-36313b162590,TRANSFER,806.69,849.38,42.69,907.82,1714.51,0
12137,97e4c5fe-736f-42ee-983c-4d2e6519e2cb,TRANSFER,1867.68,1915.09,47.41,1467.09,3334.77,0
5821,b219c5ba-d006-4274-9032-3444802eb42d,TRANSFER,817.29,926.18,108.89,4788.86,5606.15,0
10135,d393fba8-1af0-4b7d-ad04-e8b078dd2975,PAYMENT,6969.25,7153.53,184.28,1723.28,8692.52,0
17661,a4ca201d-10ec-4c1d-a981-c6a6eb4df891,TRANSFER,71.57,74.96,3.39,175.17,246.74,0
18069,be62c932-6a27-4a45-8080-b6378488836d,CASH_OUT,467.68,475.97,8.29,2422.28,2889.96,0
10091,74e8b78b-355f-40e9-9411-bfef7cfde564,CASH_OUT,614.24,649.56,35.31,1317.31,1931.56,0
6867,b3a40516-d2cc-4fe4-9c1d-11597a61407a,TRANSFER,1816.55,1870.7,54.15,1048.0,2864.54,0
8471,c7bb7d66-e137-4330-b0cf-afd76f75e2f7,TRANSFER,514.1,733.57,219.46,792.59,1306.69,0
8052,52446fb9-60ca-4d17-b4b9-692ab3635aed,TRANSFER,298.12,350.4,52.28,1143.52,1441.64,0
11879,41fc8855-ec08-4507-816d-8cd5547df5c8,PAYMENT,1831.85,1870.22,38.38,8423.33,10255.18,0
19728,fc28deaa-7225-41e6-b51f-7192ed177de2,CASH_IN,866.3,976.97,110.67,10567.75,11434.06,0
13927,a1fdaebe-3c1f-4862-bff9-934fe538b260,CASH_OUT,435.08,469.33,34.25,977.43,1412.51,0
11475,b3702278-16c0-41ac-abd3-9af7c8a0431c,TRANSFER,471.94,473.67,1.73,1480.37,1952.31,0
12210,bf9f2b7f-9de9-4592-be47-e26a66f28f73,CASH_OUT,169.22,305.42,136.2,402.05,571.26,0
14845,d3492304-c394-4e43-b963-81e0aafbddc7,TRANSFER,504.87,580.94,76.08,3883.49,4388.36,0
12760,c5f66a9f-a13b-4354-a40b-ea700de33055,CASH_OUT,531.42,642.67,111.25,50.91,582.34,0
619,e1d515a5-abe3-4cc5-9d5e-8a59ec81e96c,TRANSFER,884.07,940.06,55.99,2523.91,3407.97,0
328,d3fdb64c-f5e5-4c10-ac31-d891ba8cc885,PAYMENT,861.96,930.71,68.74,16.0,877.96,0
13858,00ddc720-616c-4aab-97a9-ea53f4038f48,CASH_IN,931.55,967.94,36.38,1786.13,2717.68,0
16370,e4258f3f-0ecd-41bd-a749-f484d1060be5,CASH_OUT,264.79,304.44,39.66,2655.06,2919.85,0
7649,72324624-d585-497a-9848-8a74e3865416,TRANSFER,347.28,418.08,70.8,114.63,461.91,0
16872,acaa450d-be7a-472b-941f-2ac237f9e690,CASH_OUT,830.08,939.41,109.33,3592.08,4422.15,0
18329,f6e08644-f181-49ad-9a4a-a74f2b1e05bd,CASH_OUT,255.58,261.57,5.99,5813.11,6068.69,0
1236,bcc38f61-5eca-4057-8c18-5bd92b18e5b7,TRANSFER,125.1,149.59,24.5,3646.71,3771.81,0
6108,000639be-009b-42bc-b4bf-9c3e14b9b3ec,TRANSFER,91.49,265.5,174.01,573.29,664.78,0
18207,e47a89c2-14e0-4a01-b240-35b4f2f1c379,CASH_OUT,1492.43,1515.87,23.44,1680.36,3172.79,0
3904,683dcf58-b5a6-4242-b874-d0d0072baeed,CASH_OUT,156.19,209.12,52.93,2310.89,2467.08,0
12165,017a84be-cd50-47ba-b201-65c0c98f2469,CASH_OUT,2244.17,2375.09,130.91,3663.95,5908.13,0
8863,e17d8d40-2561-41b4-bc0e-2209e249df30,DEBIT,2198.97,2387.91,188.95,510.15,2709.12,0
13181,7223fefc-0631-4b1c-8c76-e99580948379,TRANSFER,4803.42,4809.61,6.19,732.8,5536.21,0
7487,31802d36-54b6-4af4-b97b-496777848228,TRANSFER,661.79,792.94,131.14,197.78,859.57,0
6675,b7f5fab1-ca3c-4f95-a535-237ed91b1dfb,CASH_OUT,377.28,440.13,62.85,824.01,1201.29,0
12680,2d53a9a7-f6bb-400e-bcf2-3f82a3ac1297,CASH_OUT,1517.81,1642.24,124.42,3307.57,4825.39,0
11770,6ed5f781-b591-49c4-800d-ede1b94fb6d9,TRANSFER,653.52,732.24,78.72,148.5,802.02,0
16570,fc29908b-bc2e-4aca-a3fa-ab57af4f4dcf,CASH_OUT,1605.59,1745.59,140.01,4527.23,6132.82,0
4470,81c3b05a-1e0c-4f12-9e34-81c2365ef640,PAYMENT,1476.82,1636.75,159.93,2616.23,4093.04,0
17425,c0b03a66-1813-4bd3-a3d9-2872d11090f4,TRANSFER,49.34,67.02,17.68,651.58,700.92,0
15332,13c8b150-961f-4c2e-b07c-49105f1b65d2,PAYMENT,1790.93,1821.79,30.85,3858.38,5649.31,0
14106,3f30a466-2cfd-4640-8f84-296a50c63613,CASH_OUT,768.3,838.28,69.99,1784.79,2553.09,0
11633,43bfa63f-86f4-47bf-9809-003e600d9b02,CASH_OUT,1841.92,1863.19,21.28,397.95,2239.86,0
6154,ef679ef1-fa20-419b-939e-8f3369a4ccb2,TRANSFER,1060.46,1225.27,164.81,284.4,1344.86,0
4272,b173f146-31a8-49ed-902e-f0c6cd91e016,DEBIT,138.43,234.72,96.29,1565.09,1703.52,0
812,dc5ccf0e-a65d-4103-939b-aba9495f9430,CASH_OUT,326.1,442.6,116.5,310.23,636.33,0
5320,0246615d-9df2-4025-9bef-90cb17ee31d9,TRANSFER,1318.35,1355.0,36.65,1773.91,3092.26,0
9865,a2d97eb5-754c-425b-a02b-0444761d0144,CASH_OUT,700.06,820.23,120.17,2158.41,2858.47,0
6309,c601f959-dfce-4947-a1f1-b9f3fe23119a,CASH_OUT,338.18,458.11,119.92,1520.19,1858.37,0
2054,7c6643fe-11bb-4906-8b1b-4be82c1fab71,TRANSFER,377.48,397.81,20.34,116.84,494.32,0
14242,ebc6de86-e675-4526-ab83-310363f42b9c,CASH_OUT,818.04,919.19,101.16,213.04,1031.07,0
962,2dc067b2-a307-4208-bc88-e8590ed45ec8,DEBIT,266.75,351.86,85.11,2090.52,2357.28,0
4722,572c02ed-7c60-43f6-82e7-fc6548cfd94a,TRANSFER,530.2,558.46,28.25,1968.14,2498.34,0
11202,b0f45030-14b6-4425-9cf2-e6efe2bda2b9,TRANSFER,576.92,662.09,85.17,3122.77,3699.69,0
6596,5f5ca98f-71d6-42b4-9fa6-5cfec6028e3c,CASH_OUT,80.36,134.91,54.54,327.2,407.56,0
2687,b123050a-855e-4a09-9c27-45231018b073,TRANSFER,430.15,477.52,47.36,1262.94,1693.1,0
14848,d9849b22-27be-43c0-9e90-4a53b84cc6b2,TRANSFER,1764.91,1836.48,71.56,468.64,2233.56,0
19203,50928197-a519-4417-9a06-089ec5a7c921,CASH_OUT,1000.68,1031.09,30.41,3874.78,4875.47,0
15791,f92cc1f2-2796-497c-a897-0a1462e8b1af,DEBIT,4136.73,4234.65,97.92,3539.21,7675.94,0
4070,e9be6961-345d-4c66-9b26-55900c843642,CASH_OUT,3158.15,3177.87,19.73,393.85,3551.99,0
9963,6a132a1c-0d5a-4364-a4af-adcbfd8cb4e6,TRANSFER,760.39,778.82,18.43,2501.21,3261.6,0
9084,82e403f3-ce98-4666-9b8a-351a162d1683,CASH_OUT,3745.8,3941.32,195.52,2902.62,6648.42,0
13988,a3cca292-adbc-4544-aeca-7baa5df0f365,CASH_OUT,609.08,669.04,59.96,2733.22,3342.31,0
4424,e1408cf1-91f8-4922-9297-c823bbcccb38,PAYMENT,474.49,502.54,28.04,1955.98,2430.47,0
5771,77c37d70-d313-4d6b-965a-76a337da5e0e,CASH_OUT,538.11,757.93,219.82,851.65,1389.76,0
18455,6ffe9b34-f564-4dd5-9a20-1c545bf5c2d5,CASH_OUT,2151.93,2250.23,98.3,900.08,3052.01,0
18562,92b27581-5862-4027-88df-32888c300920,CASH_OUT,233.8,235.54,1.74,1363.93,1597.73,0
5947,409fd1da-35a7-47ed-9df0-538046e7050f,CASH_OUT,4388.99,4429.92,40.93,1740.8,6129.79,0
10965,23ba85ae-4b43-412b-9cec-ed1eb03e685d,DEBIT,205.19,291.68,86.49,6726.93,6932.12,0
5141,5062a6c4-be2a-485e-9605-e79310c225de,TRANSFER,2713.85,2748.05,34.2,1811.25,4525.1,0
2708,e74bf945-7d61-4953-8cdd-be59a05360fb,TRANSFER,206.59,267.36,60.77,173.52,380.12,0
2240,61bda265-86ed-4adc-80a2-1c2014993a5f,PAYMENT,251.54,274.17,22.62,1933.49,2185.03,0
15079,bbcdc52c-f82c-41f3-84aa-1ef57f4925ee,TRANSFER,54.72,95.87,41.15,106.14,160.86,0
15566,8850a9cb-a349-40ba-a848-015e62765fbb,PAYMENT,157.52,181.0,23.48,5813.09,5970.61,0
15346,0733160a-04be-464b-b76d-70393552b140,CASH_IN,358.96,423.23,64.27,734.17,1093.13,0
